date,Outflows_acft
2/2/2011,357.0253254
2/3/2011,339.1740591
2/4/2011,920.3319497
2/5/2011,1218.368757
2/6/2011,2686.278383
2/7/2011,1557.403973
2/8/2011,2414.324258
2/9/2011,2342.601838
2/10/2011,1429.013699
2/11/2011,898.5137354
2/12/2011,956.0344821
2/13/2011,805.290456
2/14/2011,2251.619884
2/15/2011,1785.60266
2/16/2011,2421.008566
2/17/2011,2957.518456
2/18/2011,3491.925864
2/19/2011,4510.856308
2/20/2011,3318.748746
2/21/2011,3888.223975
2/22/2011,4970.070215
2/23/2011,4869.567586
2/24/2011,5755.863122
2/25/2011,6655.150411
2/26/2011,6469.060878
2/27/2011,4106.108597
2/28/2011,3183.138627
3/1/2011,2680.565977
3/2/2011,2446.119347
3/3/2011,3311.806587
3/4/2011,4821.329498
3/5/2011,5285.799611
3/6/2011,3890.306622
3/7/2011,3731.946056
3/8/2011,5603.869507
3/9/2011,5983.466766
3/10/2011,2208.935523
3/11/2011,1109.952067
3/12/2011,1818.766346
3/13/2011,4752.820305
3/14/2011,4745.957485
3/15/2011,5674.957216
3/16/2011,6899.097883
3/17/2011,7505.465728
3/18/2011,7853.109221
3/19/2011,8441.943157
3/20/2011,7994.054886
3/21/2011,7385.267202
3/22/2011,7522.721953
3/23/2011,8285.189204
3/24/2011,7891.370436
3/25/2011,7905.274589
3/26/2011,6760.433213
3/27/2011,4705.950813
3/28/2011,1868.035841
3/29/2011,138.8431821
3/30/2011,0
3/31/2011,0
4/1/2011,345.1244811
4/2/2011,1011.571755
4/3/2011,1238.143993
4/4/2011,1283.268028
4/5/2011,860.8277288
4/6/2011,1285.37051
4/7/2011,2918.642365
4/8/2011,2893.43241
4/9/2011,1718.541404
4/10/2011,836.1334773
4/11/2011,3477.30766
4/12/2011,5730.891184
4/13/2011,5841.608704
4/14/2011,6739.586901
4/15/2011,6098.329747
4/16/2011,4134.86897
4/17/2011,3224.196539
4/18/2011,4512.20507
4/19/2011,6488.974958
4/20/2011,6724.314151
4/21/2011,6819.263053
4/22/2011,6873.570572
4/23/2011,6934.840085
4/24/2011,3172.765058
4/25/2011,3877.592555
4/26/2011,6326.111905
4/27/2011,5603.651325
4/28/2011,6080.994185
4/29/2011,6824.182069
4/30/2011,5603.651325
5/1/2011,4482.968663
5/2/2011,5539.585113
5/3/2011,6313.53668
5/4/2011,7559.614569
5/5/2011,7113.53126
5/6/2011,5839.169031
5/7/2011,2941.293639
5/8/2011,2914.159714
5/9/2011,4731.021925
5/10/2011,5927.41379
5/11/2011,6413.54344
5/12/2011,7370.113461
5/13/2011,8207.992395
5/14/2011,4155.973135
5/15/2011,2404.426723
5/16/2011,3810.74948
5/17/2011,4046.663881
5/18/2011,5712.940744
5/19/2011,6693.629808
5/20/2011,7362.397747
5/21/2011,5345.641023
5/22/2011,4271.391488
5/23/2011,5411.710543
5/24/2011,6446.488944
5/25/2011,6119.096721
5/26/2011,5098.619167
5/27/2011,4647.497834
5/28/2011,2484.380561
5/29/2011,3887.390916
5/30/2011,4497.051329
5/31/2011,5399.770029
6/1/2011,5036.238909
6/2/2011,4418.188401
6/3/2011,5190.116824
6/4/2011,4766.089746
6/5/2011,4119.735064
6/6/2011,3672.719522
6/7/2011,4209.705445
6/8/2011,3854.782603
6/9/2011,2087.011374
6/10/2011,1030.454428
6/11/2011,790.4342356
6/12/2011,363.9476497
6/13/2011,1046.857758
6/14/2011,1569.364322
6/15/2011,1841.695306
6/16/2011,1713.642223
6/17/2011,1344.696218
6/18/2011,458.0833271
6/19/2011,20.48928672
6/20/2011,222.863142
6/21/2011,304.2054119
6/22/2011,552.5165257
6/23/2011,506.5991019
6/24/2011,80.70755827
6/25/2011,5.752074686
6/26/2011,0
6/27/2011,0
6/28/2011,0
6/29/2011,0
6/30/2011,0
7/1/2011,0
7/2/2011,0
7/3/2011,0
7/4/2011,0
7/5/2011,0
7/6/2011,0
7/7/2011,0
7/8/2011,0
7/9/2011,0
7/10/2011,0
7/11/2011,0
7/12/2011,0
7/13/2011,0
7/14/2011,0
7/15/2011,0
7/16/2011,0
7/17/2011,0
7/18/2011,0
7/19/2011,0
7/20/2011,0
7/21/2011,0
7/22/2011,0
7/23/2011,0
7/24/2011,0
7/25/2011,0
7/26/2011,0
7/27/2011,0
7/28/2011,0
7/29/2011,0
7/30/2011,0
7/31/2011,105.3819752
8/1/2011,916.2063238
8/2/2011,1286.382082
8/3/2011,511.9346471
8/4/2011,323.3657711
8/5/2011,224.2912433
8/6/2011,91.23980537
8/7/2011,560.5099261
8/8/2011,582.2884709
8/9/2011,148.0861711
8/10/2011,162.6448704
8/11/2011,1.98347403
8/12/2011,0
8/13/2011,75.37201313
8/14/2011,144.7936042
8/15/2011,63.47116895
8/16/2011,126.9423379
8/17/2011,0
8/18/2011,0
8/19/2011,0
8/20/2011,0
8/21/2011,4.561990268
8/22/2011,41.65295463
8/23/2011,0
8/24/2011,0
8/25/2011,23.80168836
8/26/2011,0
8/27/2011,0
8/28/2011,0
8/29/2011,6.148769492
8/30/2011,0
8/31/2011,119.0084418
9/1/2011,77.35548716
9/2/2011,0
9/3/2011,41.65295463
9/4/2011,33.71905851
9/5/2011,91.23980537
9/6/2011,67.43811701
9/7/2011,33.71905851
9/8/2011,0
9/9/2011,0
9/10/2011,0
9/11/2011,0
9/12/2011,0
9/13/2011,0
9/14/2011,0
9/15/2011,0
9/16/2011,0
9/17/2011,0
9/18/2011,0
9/19/2011,0
9/20/2011,87.27285731
9/21/2011,11.90084418
9/22/2011,1.090910716
9/23/2011,0
9/24/2011,0
9/25/2011,0
9/26/2011,0
9/27/2011,0
9/28/2011,0.119008442
9/29/2011,0
9/30/2011,0
10/1/2011,57.52074686
10/2/2011,0
10/3/2011,18.24796107
10/4/2011,140.8266561
10/5/2011,132.89276
10/6/2011,85.28938328
10/7/2011,21.81821433
10/8/2011,0
10/9/2011,0
10/10/2011,0
10/11/2011,0.138843182
10/12/2011,111.0745457
10/13/2011,25.78516239
10/14/2011,27.76863642
10/15/2011,91.23980537
10/16/2011,108.0993346
10/17/2011,97.19022749
10/18/2011,0
10/19/2011,0
10/20/2011,0
10/21/2011,0
10/22/2011,43.43808126
10/23/2011,0
10/24/2011,128.9258119
10/25/2011,105.1241236
10/26/2011,131.3059808
10/27/2011,126.9423379
10/28/2011,168.1985978
10/29/2011,0
10/30/2011,0
10/31/2011,0
11/1/2011,0
11/2/2011,0
11/3/2011,0
11/4/2011,27.76863642
11/5/2011,31.73558448
11/6/2011,71.80175988
11/7/2011,150.7440263
11/8/2011,232.0664615
11/9/2011,110.0828087
11/10/2011,153.1241951
11/11/2011,128.9258119
11/12/2011,469.6866502
11/13/2011,414.5460722
11/14/2011,648.5960077
11/15/2011,476.0337671
11/16/2011,1008.53704
11/17/2011,2183.269369
11/18/2011,849.0062237
11/19/2011,648.5960077
11/20/2011,430.4138645
11/21/2011,367.7360851
11/22/2011,357.0253254
11/23/2011,91.23980537
11/24/2011,67.43811701
11/25/2011,438.3477606
11/26/2011,907.2211865
11/27/2011,497.8519815
11/28/2011,831.0756185
11/29/2011,893.6145546
11/30/2011,1285.449849
12/1/2011,1508.154313
12/2/2011,1383.175615
12/3/2011,1686.785984
12/4/2011,1143.809969
12/5/2011,1399.93597
12/6/2011,1998.350085
12/7/2011,2185.233008
12/8/2011,3434.1671
12/9/2011,1770.667101
12/10/2011,41.77196307
12/11/2011,138.8431821
12/12/2011,175.3391042
12/13/2011,8.925633131
12/14/2011,7.33885391
12/15/2011,35.50418513
12/16/2011,401.8518383
12/17/2011,2832.400913
12/18/2011,2007.275718
12/19/2011,1488.002217
12/20/2011,1335.274717
12/21/2011,1934.204535
12/22/2011,2326.634872
12/23/2011,2073.345238
12/24/2011,2030.085669
12/25/2011,1858.515166
12/26/2011,1800.994418
12/27/2011,1065.125554
12/28/2011,537.9181568
12/29/2011,975.2741804
12/30/2011,1597.569322
12/31/2011,2207.606595
1/1/2012,1795.043997
1/2/2012,2129.973421
1/3/2012,4351.841195
1/4/2012,5223.20117
1/5/2012,3739.463423
1/6/2012,1297.449867
1/7/2012,2324.175363
1/8/2012,2343.692748
1/9/2012,1608.101569
1/10/2012,1532.551044
1/11/2012,552.8140468
1/12/2012,751.7961615
1/13/2012,3425.558823
1/14/2012,3797.043674
1/15/2012,3724.805549
1/16/2012,3092.39469
1/17/2012,3041.796268
1/18/2012,4061.262249
1/19/2012,3298.299129
1/20/2012,2554.238516
1/21/2012,3028.011123
1/22/2012,2441.775539
1/23/2012,4705.078085
1/24/2012,6297.629218
1/25/2012,5869.476514
1/26/2012,2760.063617
1/27/2012,1852.029206
1/28/2012,2288.333987
1/29/2012,2172.023071
1/30/2012,4887.399017
1/31/2012,6494.389841
2/1/2012,8396.323254
2/2/2012,6935.395457
2/3/2012,3995.232399
2/4/2012,3547.106111
2/5/2012,2743.501608
2/6/2012,1633.113177
2/7/2012,835.0425664
2/8/2012,895.9352191
2/9/2012,1152.398411
2/10/2012,1828.763055
2/11/2012,2017.193088
2/12/2012,1902.151594
2/13/2012,2703.475102
2/14/2012,2138.641203
2/15/2012,1705.073615
2/16/2012,1190.084418
2/17/2012,2402.403579
2/18/2012,3132.500534
2/19/2012,2293.292673
2/20/2012,2478.926007
2/21/2012,3827.11314
2/22/2012,3959.331519
2/23/2012,4011.59606
2/24/2012,2655.13784
2/25/2012,1876.306928
2/26/2012,1296.200278
2/27/2012,2217.563635
2/28/2012,3888.223975
2/29/2012,5130.989463
3/1/2012,4894.122995
3/2/2012,3212.851068
3/3/2012,2398.436631
3/4/2012,1414.633513
3/5/2012,1883.982972
3/6/2012,3472.348975
3/7/2012,5751.658157
3/8/2012,6600.803223
3/9/2012,3058.497119
3/10/2012,2695.739553
3/11/2012,1902.746637
3/12/2012,1334.878021
3/13/2012,1448.868274
3/14/2012,1865.992863
3/15/2012,1771.182804
3/16/2012,1207.320807
3/17/2012,2559.891418
3/18/2012,2848.486888
3/19/2012,3726.630346
3/20/2012,6731.573666
3/21/2012,7230.179367
3/22/2012,8012.699542
3/23/2012,8444.918367
3/24/2012,5240.794585
3/25/2012,3838.280099
3/26/2012,5219.730091
3/27/2012,7894.266307
3/28/2012,9208.357522
3/29/2012,8621.606234
3/30/2012,6169.5563
3/31/2012,5826.653309
4/1/2012,4389.388358
4/2/2012,6038.369328
4/3/2012,6086.250391
4/4/2012,7615.786554
4/5/2012,6848.340783
4/6/2012,6457.160034
4/7/2012,5698.798574
4/8/2012,5927.552634
4/9/2012,7475.396262
4/10/2012,8771.576706
4/11/2012,9117.038377
4/12/2012,9441.812415
4/13/2012,8467.529972
4/14/2012,5705.998584
4/15/2012,4913.303188
4/16/2012,5386.084058
4/17/2012,6154.025698
4/18/2012,6638.667742
4/19/2012,5060.159606
4/20/2012,2797.471937
4/21/2012,305.4550005
4/22/2012,119.0084418
4/23/2012,1037.634604
4/24/2012,3236.156888
4/25/2012,3978.194356
4/26/2012,5388.087367
4/27/2012,5615.0563
4/28/2012,1372.980558
4/29/2012,607.8951206
4/30/2012,509.8321646
5/1/2012,372.8931176
5/2/2012,1225.78695
5/3/2012,2442.053225
5/4/2012,2509.094647
5/5/2012,3424.051382
5/6/2012,3847.027219
5/7/2012,4567.583665
5/8/2012,2830.913308
5/9/2012,1811.506831
5/10/2012,188.4300328
5/11/2012,0
5/12/2012,283.6367862
5/13/2012,186.4465588
5/14/2012,71.40506505
5/15/2012,1225.78695
5/16/2012,2062.81299
5/17/2012,2086.614679
5/18/2012,1186.117469
5/19/2012,35.70253253
5/20/2012,0
5/21/2012,0
5/22/2012,0
5/23/2012,0
5/24/2012,81.32243522
5/25/2012,0
5/26/2012,0
5/27/2012,563.3066243
5/28/2012,1265.45643
5/29/2012,1142.481041
5/30/2012,757.6870791
5/31/2012,1075.042924
6/1/2012,1102.81156
6/2/2012,329.2566889
6/3/2012,121.1902632
6/4/2012,140.8266561
6/5/2012,1356.696236
6/6/2012,1808.928315
6/7/2012,1440.39884
6/8/2012,1134.547145
6/9/2012,190.4135068
6/10/2012,99.17370149
6/11/2012,97.19022746
6/12/2012,63.47116895
6/13/2012,406.6121761
6/14/2012,0
6/15/2012,517.6867216
6/16/2012,1344.795392
6/17/2012,1469.754255
6/18/2012,1322.481309
6/19/2012,1872.935022
6/20/2012,1055.208183
6/21/2012,210.2482471
6/22/2012,0
6/23/2012,0
6/24/2012,0
6/25/2012,0
6/26/2012,0
6/27/2012,0
6/28/2012,0
6/29/2012,0
6/30/2012,11.50414937
7/1/2012,0
7/2/2012,432.3973385
7/3/2012,472.0668189
7/4/2012,174.5457146
7/5/2012,144.7936042
7/6/2012,285.6202602
7/7/2012,743.802761
7/8/2012,1135.836403
7/9/2012,1003.637859
7/10/2012,638.6786375
7/11/2012,698.1828584
7/12/2012,194.3804549
7/13/2012,117.0249678
7/14/2012,155.9010587
7/15/2012,0
7/16/2012,0
7/17/2012,0
7/18/2012,0
7/19/2012,0
7/20/2012,0
7/21/2012,4.958685074
7/22/2012,12.09919158
7/23/2012,0
7/24/2012,0
7/25/2012,0
7/26/2012,0
7/27/2012,119.0084418
7/28/2012,174.5457146
7/29/2012,23.80168836
7/30/2012,142.8299649
7/31/2012,1198.692695
8/1/2012,1007.227947
8/2/2012,326.3608169
8/3/2012,18.24796107
8/4/2012,0
8/5/2012,6.148769492
8/6/2012,15.86779224
8/7/2012,0
8/8/2012,8.528938328
8/9/2012,287.6037343
8/10/2012,702.1498064
8/11/2012,83.30590922
8/12/2012,0
8/13/2012,0
8/14/2012,0
8/15/2012,35.70253254
8/16/2012,79.47780437
8/17/2012,53.5537988
8/18/2012,71.40506507
8/19/2012,25.78516239
8/20/2012,326.5194948
8/21/2012,473.6535983
8/22/2012,273.7194161
8/23/2012,0.297521104
8/24/2012,0
8/25/2012,0
8/26/2012,0
8/27/2012,0
8/28/2012,0
8/29/2012,0
8/30/2012,0
8/31/2012,0
9/1/2012,19.43804549
9/2/2012,3.768600657
9/3/2012,0
9/4/2012,19.63639289
9/5/2012,0
9/6/2012,0
9/7/2012,0
9/8/2012,0
9/9/2012,0
9/10/2012,0
9/11/2012,111.2728931
9/12/2012,106.7109028
9/13/2012,124.9588639
9/14/2012,109.0910716
9/15/2012,210.2482472
9/16/2012,154.7109743
9/17/2012,41.05791242
9/18/2012,0
9/19/2012,1188.100944
9/20/2012,2048.928672
9/21/2012,3463.145656
9/22/2012,3246.946986
9/23/2012,2233.391757
9/24/2012,2221.490913
9/25/2012,3110.483973
9/26/2012,3578.187149
9/27/2012,3621.823577
9/28/2012,3990.333217
9/29/2012,4628.833342
9/30/2012,4112.336705
10/1/2012,4119.675559
10/2/2012,3994.915043
10/3/2012,4179.576474
10/4/2012,6053.562738
10/5/2012,9482.989335
10/6/2012,11406.56245
10/7/2012,10224.41193
10/8/2012,9275.121256
10/9/2012,10183.15567
10/10/2012,10676.44566
10/11/2012,10840.08227
10/12/2012,11597.96769
10/13/2012,11686.82733
10/14/2012,11718.36457
10/15/2012,9621.832517
10/16/2012,10659.98282
10/17/2012,10901.17327
10/18/2012,6215.017524
10/19/2012,4043.906851
10/20/2012,4072.270529
10/21/2012,5829.430172
10/22/2012,6067.248708
10/23/2012,6726.158781
10/24/2012,7763.099169
10/25/2012,4097.063955
10/26/2012,2233.788451
10/27/2012,3185.459291
10/28/2012,3832.071824
10/29/2012,4086.749889
10/30/2012,6053.602407
10/31/2012,7606.622903
11/1/2012,7447.94498
11/2/2012,6556.710595
11/3/2012,6622.145403
11/4/2012,6004.53126
11/5/2012,6056.815635
11/6/2012,7238.926487
11/7/2012,5099.293548
11/8/2012,4262.703872
11/9/2012,3861.486745
11/10/2012,4148.852463
11/11/2012,4629.011855
11/12/2012,6246.991126
11/13/2012,7543.627768
11/14/2012,7827.522407
11/15/2012,6779.950598
11/16/2012,7700.421391
11/17/2012,8027.238406
11/18/2012,7237.875247
11/19/2012,5488.431318
11/20/2012,4757.838493
11/21/2012,6264.366358
11/22/2012,4107.060664
11/23/2012,4187.569876
11/24/2012,4225.692246
11/25/2012,2935.363051
11/26/2012,3859.939636
11/27/2012,4607.808518
11/28/2012,6468.961705
11/29/2012,7079.197324
11/30/2012,6125.820697
12/1/2012,5888.160839
12/2/2012,4130.465658
12/3/2012,3504.183734
12/4/2012,4738.083092
12/5/2012,5302.73848
12/6/2012,6736.532351
12/7/2012,5310.394689
12/8/2012,2660.334542
12/9/2012,1959.03763
12/10/2012,1113.581824
12/11/2012,714.0506507
12/12/2012,438.3477606
12/13/2012,2324.631562
12/14/2012,2598.350978
12/15/2012,2340.499355
12/16/2012,1430.084775
12/17/2012,1255.539061
12/18/2012,894.5467874
12/19/2012,682.3150662
12/20/2012,1572.894905
12/21/2012,1838.680426
12/22/2012,4002.095219
12/23/2012,5157.369667
12/24/2012,4489.018258
12/25/2012,2584.922859
12/26/2012,2986.973045
12/27/2012,3565.790437
12/28/2012,3403.839782
12/29/2012,1853.873837
12/30/2012,1494.904707
12/31/2012,1095.23469
1/1/2013,1901.596222
1/2/2013,2891.84563
1/3/2013,4835.908031
1/4/2013,5410.044423
1/5/2013,3366.034767
1/6/2013,2312.98857
1/7/2013,1706.422377
1/8/2013,801.323508
1/9/2013,775.5383456
1/10/2013,938.8575972
1/11/2013,1574.620528
1/12/2013,2462.740859
1/13/2013,3172.646049
1/14/2013,4307.966749
1/15/2013,4481.778578
1/16/2013,3714.233633
1/17/2013,3008.969772
1/18/2013,2308.208398
1/19/2013,2673.08828
1/20/2013,2552.532729
1/21/2013,3504.282907
1/22/2013,3991.880328
1/23/2013,5013.825651
1/24/2013,4037.619239
1/25/2013,3159.277434
1/26/2013,3043.918585
1/27/2013,2953.372995
1/28/2013,1703.804191
1/29/2013,4721.858275
1/30/2013,5257.158246
1/31/2013,4775.927777
2/1/2013,6356.994595
2/2/2013,6665.543815
2/3/2013,6498.931996
2/4/2013,6229.278703
2/5/2013,7266.972811
2/6/2013,6926.211973
2/7/2013,7588.791472
2/8/2013,8851.3917
2/9/2013,7549.935215
2/10/2013,6439.150089
2/11/2013,7066.245239
2/12/2013,8275.50985
2/13/2013,4591.444857
2/14/2013,1449.423647
2/15/2013,347.1079552
2/16/2013,404.628702
2/17/2013,1697.853769
2/18/2013,2261.160394
2/19/2013,1632.399126
2/20/2013,1574.878379
2/21/2013,1979.507082
2/22/2013,1519.341107
2/23/2013,1333.48959
2/24/2013,1261.68783
2/25/2013,868.761625
2/26/2013,718.0175987
2/27/2013,1392.795463
2/28/2013,3873.724779
3/1/2013,4873.39569
3/2/2013,3488.930817
3/3/2013,2931.574616
3/4/2013,4596.284534
3/5/2013,3999.139843
3/6/2013,4239.457556
3/7/2013,3305.241288
3/8/2013,3811.5032
3/9/2013,5096.615858
3/10/2013,5866.32279
3/11/2013,5731.744076
3/12/2013,4411.722276
3/13/2013,6011.394081
3/14/2013,7164.546212
3/15/2013,6303.282119
3/16/2013,4491.378593
3/17/2013,3869.222294
3/18/2013,3716.038595
3/19/2013,745.7862351
3/20/2013,952.3055511
3/21/2013,2544.79718
3/22/2013,3147.773285
3/23/2013,1317.026756
3/24/2013,809.2574041
3/25/2013,507.7693516
3/26/2013,673.9844753
3/27/2013,1542.607257
3/28/2013,1929.880561
3/29/2013,3561.922662
3/30/2013,4387.841248
3/31/2013,4384.568516
4/1/2013,3908.871939
4/2/2013,5133.349797
4/3/2013,4862.089888
4/4/2013,2720.394136
4/5/2013,928.2658457
4/6/2013,1139.823186
4/7/2013,963.0956499
4/8/2013,1977.047574
4/9/2013,3512.07796
4/10/2013,5615.710846
4/11/2013,4884.939509
4/12/2013,3071.746725
4/13/2013,1559.010587
4/14/2013,1463.803834
4/15/2013,2380.704374
4/16/2013,777.5218197
4/17/2013,860.8277289
4/18/2013,1918.019387
4/19/2013,3086.28559
4/20/2013,3829.096614
4/21/2013,1904.135068
4/22/2013,678.3481182
4/23/2013,585.1248388
4/24/2013,1880.868918
4/25/2013,3382.23975
4/26/2013,2960.235816
4/27/2013,4960.708218
4/28/2013,3538.85486
4/29/2013,4058.802741
4/30/2013,2990.563133
5/1/2013,1027.439547
5/2/2013,335.207111
5/3/2013,45.61990268
5/4/2013,478.0172411
5/5/2013,590.8769135
5/6/2013,781.2309161
5/7/2013,553.3892543
5/8/2013,1656.458666
5/9/2013,3427.145602
5/10/2013,5408.775001
5/11/2013,4964.754504
5/12/2013,3386.206698
5/13/2013,2465.973922
5/14/2013,3792.858543
5/15/2013,6338.131756
5/16/2013,8161.499763
5/17/2013,8508.687057
5/18/2013,4269.784874
5/19/2013,3776.177527
5/20/2013,4213.612889
5/21/2013,3140.13691
5/22/2013,1889.338352
5/23/2013,567.2735723
5/24/2013,1906.118542
5/25/2013,3142.616252
5/26/2013,698.0638501
5/27/2013,1463.625321
5/28/2013,1503.354306
5/29/2013,410.6386284
5/30/2013,332.0335526
5/31/2013,1215.86958
6/1/2013,2878.020816
6/2/2013,1737.52325
6/3/2013,884.6294168
6/4/2013,1293.225067
6/5/2013,910.0178842
6/6/2013,126.9423379
6/7/2013,0
6/8/2013,245.9507797
6/9/2013,430.4138645
6/10/2013,156.6944484
6/11/2013,0
6/12/2013,49.58685074
6/13/2013,9.32232794
6/14/2013,260.2317926
6/15/2013,1053.224709
6/16/2013,1338.84497
6/17/2013,2534.87981
6/18/2013,5001.607451
6/19/2013,2628.103089
6/20/2013,1395.572327
6/21/2013,1826.779581
6/22/2013,1529.258477
6/23/2013,2398.020101
6/24/2013,2995.045784
6/25/2013,2667.77257
6/26/2013,4397.361923
6/27/2013,5012.238872
6/28/2013,2336.532407
6/29/2013,662.2819785
6/30/2013,1138.514093
7/1/2013,527.6040919
7/2/2013,561.3231504
7/3/2013,721.9845468
7/4/2013,767.6044495
7/5/2013,4270.419586
7/6/2013,8078.689721
7/7/2013,10803.98304
7/8/2013,10710.75976
7/9/2013,10869.43768
7/10/2013,11162.99184
7/11/2013,11101.50415
7/12/2013,10915.65263
7/13/2013,11006.89243
7/14/2013,10609.00754
7/15/2013,8834.988366
7/16/2013,8893.302505
7/17/2013,9054.757292
7/18/2013,9895.551929
7/19/2013,9693.23758
7/20/2013,12813.24223
7/21/2013,14407.95535
7/22/2013,13555.06152
7/23/2013,12670.4321
7/24/2013,14360.35197
7/25/2013,19341.847
7/26/2013,19895.4346
7/27/2013,21294.57718
7/28/2013,21070.44461
7/29/2013,21185.48611
7/30/2013,22172.87932
7/31/2013,21882.08219
8/1/2013,21655.47028
8/2/2013,21820.99119
8/3/2013,21490.54442
8/4/2013,21988.99144
8/5/2013,21863.83423
8/6/2013,17375.2325
8/7/2013,19793.08734
8/8/2013,20973.25439
8/9/2013,21393.75088
8/10/2013,21679.37114
8/11/2013,22089.95027
8/12/2013,23440.83493
8/13/2013,23553.2979
8/14/2013,24790.72785
8/15/2013,24562.787
8/16/2013,25518.82149
8/17/2013,26128.70009
8/18/2013,26742.66464
8/19/2013,25720.50113
8/20/2013,25993.40732
8/21/2013,24983.77937
8/22/2013,23103.86252
8/23/2013,20076.84314
8/24/2013,16474.59645
8/25/2013,14311.49901
8/26/2013,13016.78634
8/27/2013,13189.09072
8/28/2013,13257.48091
8/29/2013,12306.72247
8/30/2013,13551.80862
8/31/2013,13446.50599
9/1/2013,12279.88607
9/2/2013,11492.84357
9/3/2013,12083.20478
9/4/2013,12660.13787
9/5/2013,13108.14515
9/6/2013,13217.23622
9/7/2013,12385.56556
9/8/2013,11316.5524
9/9/2013,11247.587
9/10/2013,11759.00595
9/11/2013,10932.53199
9/12/2013,10965.89402
9/13/2013,4522.578639
9/14/2013,3986.901808
9/15/2013,5004.483489
9/16/2013,3674.980682
9/17/2013,1155.175275
9/18/2013,303.4715266
9/19/2013,439.0816459
9/20/2013,625.3695268
9/21/2013,7879.767111
9/22/2013,11271.90439
9/23/2013,10674.14483
9/24/2013,8215.331247
9/25/2013,8200.95106
9/26/2013,8772.84613
9/27/2013,9452.880196
9/28/2013,9818.612976
9/29/2013,10327.49307
9/30/2013,11499.03201
10/1/2013,12105.142
10/2/2013,12465.08304
10/3/2013,13563.2731
10/4/2013,13311.05454
10/5/2013,14111.64416
10/6/2013,13872.27852
10/7/2013,13536.65488
10/8/2013,6527.751874
10/9/2013,5064.36457
10/10/2013,5505.965228
10/11/2013,5993.304797
10/12/2013,7132.850297
10/13/2013,7116.268454
10/14/2013,7659.323808
10/15/2013,9737.687235
10/16/2013,10822.09216
10/17/2013,10690.52833
10/18/2013,9862.110561
10/19/2013,10789.44417
10/20/2013,10247.14254
10/21/2013,6499.923734
10/22/2013,3612.342572
10/23/2013,3190.675828
10/24/2013,4565.481183
10/25/2013,4414.399966
10/26/2013,3463.502681
10/27/2013,4171.464067
10/28/2013,4958.308215
10/29/2013,6125.523176
10/30/2013,6362.568158
10/31/2013,6376.115285
11/1/2013,6204.346434
11/2/2013,4586.783694
11/3/2013,4334.505632
11/4/2013,5822.249998
11/5/2013,6347.196234
11/6/2013,7776.646298
11/7/2013,9186.995506
11/8/2013,9683.935089
11/9/2013,6065.304904
11/10/2013,5045.501732
11/11/2013,4471.266166
11/12/2013,5201.462295
11/13/2013,6694.383528
11/14/2013,6436.730251
11/15/2013,6269.047357
11/16/2013,3654.828586
11/17/2013,2621.398947
11/18/2013,4302.90889
11/19/2013,5177.79945
11/20/2013,5229.211097
11/21/2013,8695.193121
11/22/2013,5784.286304
11/23/2013,4847.49152
11/24/2013,3439.284463
11/25/2013,6527.434519
11/26/2013,6389.424396
11/27/2013,4158.25413
11/28/2013,2066.561756
11/29/2013,3060.500427
11/30/2013,3309.089227
12/1/2013,2642.12625
12/2/2013,4116.621009
12/3/2013,4197.031047
12/4/2013,6214.462152
12/5/2013,8782.148622
12/6/2013,8409.533191
12/7/2013,4935.478428
12/8/2013,3499.026701
12/9/2013,9973.006595
12/10/2013,11459.79889
12/11/2013,9621.058963
12/12/2013,9287.696483
12/13/2013,9707.776448
12/14/2013,7899.958878
12/15/2013,5721.58869
12/16/2013,6392.95498
12/17/2013,7369.43908
12/18/2013,8526.121795
12/19/2013,11305.2466
12/20/2013,10973.96676
12/21/2013,8607.0277
12/22/2013,6666.69423
12/23/2013,6236.716731
12/24/2013,5589.231468
12/25/2013,1535.486585
12/26/2013,4528.350549
12/27/2013,6092.081804
12/28/2013,6396.247546
12/29/2013,5888.200508
12/30/2013,7827.879431
12/31/2013,8735.894007
1/1/2014,8444.462169
1/2/2014,7686.596576
1/3/2014,7837.20176
1/4/2014,6986.132723
1/5/2014,4472.357077
1/6/2014,4721.203729
1/7/2014,7952.382097
1/8/2014,6781.557212
1/9/2014,6555.143651
1/10/2014,2905.214246
1/11/2014,1040.530476
1/12/2014,751.141615
1/13/2014,2602.555944
1/14/2014,4209.963298
1/15/2014,4326.631239
1/16/2014,4217.579838
1/17/2014,7112.281671
1/18/2014,6227.17622
1/19/2014,5490.890825
1/20/2014,3898.081841
1/21/2014,6037.218913
1/22/2014,7339.627464
1/23/2014,8008.197056
1/24/2014,6553.100673
1/25/2014,3940.448846
1/26/2014,3299.132188
1/27/2014,4647.279652
1/28/2014,7600.910498
1/29/2014,7347.045657
1/30/2014,1293.225067
1/31/2014,103.1406495
2/1/2014,4.958685075
2/2/2014,267.768994
2/3/2014,412.5625982
2/4/2014,404.628702
2/5/2014,301.4880525
2/6/2014,49.58685075
2/7/2014,1301.337476
2/8/2014,4871.273374
2/9/2014,7963.410212
2/10/2014,5972.676668
2/11/2014,2865.743113
2/12/2014,1479.413774
2/13/2014,1265.45643
2/14/2014,906.4476315
2/15/2014,624.7943193
2/16/2014,410.1824294
2/17/2014,1884.002807
2/18/2014,3752.2965
2/19/2014,5661.429922
2/20/2014,5915.790632
2/21/2014,4235.450938
2/22/2014,2668.169264
2/23/2014,1789.093574
