date,S65_Q,S71_Q,S72_Q,S84_Q,S127_C_Q,S127_P_Q,S129_C_Q,S129_P_Q,S133_P_Q,S135_C_Q,S135_P_Q,S154_Q,S191_Q,S308_Q,S351_Q,S352_Q,S354_Q,FISHP_Q,L8_Q,S2_P_Q,S3_P_Q,S4_P_Q,S77_Q,INDUST_Q,S127_In,S129_In,S135_In,S308_In,S77_In,S351_In,S352_In,S354_In,L8_In,S308_Out,S77_Out,INDUST_Out,S351_Out,S352_Out,S354_Out,L8_Out,Inflows,Netflows,Outflows
2010-08-03,406694.253051475,95930.2271680704,183126.179636064,323314.958435616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565808.3495936,305528.354214451,0.0,3225345.00836365,220191.7991616,599411.0088288,0.0,0.0,0.0,2431892.09088,51378.00192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565808.3495936,2431892.09088,51378.00192,305528.354214451,0.0,3225345.00836365,599411.0088288,1229257.4174528252,1177879.4155328253,8179362.813800502
2010-08-04,528582.646765152,0.0,291680.736622733,0.0,0.0,0.0,0.0,170183.794996454,0.0,0.0,0.0,0.0,0.0,1729728.91119168,0.0,0.0,3182750.12810362,220191.7991616,521120.59134912,0.0,0.0,0.0,2901633.82272,100309.43232,0.0,170183.794996454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729728.91119168,2901633.82272,100309.43232,0.0,0.0,3182750.12810362,521120.59134912,1210638.9775459392,1110329.5452259392,8435542.88568442
2010-08-05,529365.550939949,216473.004331315,342129.124386202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323597.37051584,0.0,0.0,191517.933759667,205512.34588416,528460.31798784,0.0,0.0,0.0,3762826.99776,124775.14752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323597.37051584,3762826.99776,124775.14752,0.0,0.0,191517.933759667,528460.31798784,1293480.025541626,1168704.8780216258,5931177.767543347
2010-08-06,662312.46612263,453962.092604832,342593.973739987,0.0,0.0,23413.7279775168,0.0,150733.519403846,190759.495340333,0.0,0.0,0.0,0.0,1372528.88144064,0.0,0.0,0.0,244657.554624,587178.1310976,0.0,0.0,0.0,2280204.65664,53824.57344,23413.7279775168,150733.519403846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372528.88144064,2280204.65664,53824.57344,0.0,0.0,0.0,587178.1310976,2068432.829813145,2014608.2563731452,4293736.24261824
2010-08-07,571495.581846202,584902.815839597,317785.697701114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868534.3189152,0.0,0.0,0.0,398791.81403712,621430.18874496,0.0,0.0,0.0,655681.16736,9296.971776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868534.3189152,655681.16736,9296.971776,0.0,0.0,0.0,621430.18874496,1872975.909424033,1863678.937648033,2154942.64679616
2010-08-08,1517733.14010998,849964.810519239,303473.23075561,766634.447414304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76773.5406410112,0.0,411024.69176832,0.0,0.0,0.0,638556.21756864,601857.58437504,0.0,0.0,0.0,440382.8736,36698.5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411024.69176832,440382.8736,36698.5728,0.0,0.0,0.0,601857.58437504,4153135.3870087843,4116436.814208784,1489963.72254336
2010-08-09,1099221.92717017,338067.808979443,301711.696362317,1171811.82362711,0.0,158122.177553491,0.0,232351.279626413,219433.360742266,0.0,429520.802897894,30655.5915943872,0.0,203065.77033792,0.0,0.0,0.0,641002.79311488,511334.28916416,0.0,0.0,0.0,440382.8736,-166366.86336,158122.177553491,232351.279626413,429520.802897894,0.0,0.0,0.0,0.0,0.0,0.0,203065.77033792,440382.8736,0.0,0.0,0.0,0.0,511334.28916416,4621899.261668372,4621899.261668372,1154782.9331020801
2010-08-10,2085314.2010822,154085.327902195,79905.1573401984,1128238.31314858,0.0,25101.8651044224,0.0,92774.1447134208,0.0,0.0,0.0,0.0,0.0,286249.33891008,0.0,0.0,0.0,560265.80008896,288695.91445632,0.0,0.0,0.0,200618.86464,-300928.29696,25101.8651044224,92774.1447134208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286249.33891008,200618.86464,0.0,0.0,0.0,0.0,288695.91445632,4125684.8093799762,4125684.8093799762,775564.1180064001
2010-08-11,729789.01968793,0.0,166611.794698944,1221844.29354772,0.0,9884.1652068096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366986.331936,0.0,0.0,0.0,489315.109248,369432.90748224,0.0,0.0,428591.104190323,0.0,-389004.87168,9884.1652068096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366986.331936,0.0,0.0,0.0,0.0,0.0,369432.90748224,3046035.486579727,3046035.486579727,736419.23941824
2010-08-12,1046596.08717055,732945.102142579,176177.905084742,773827.37952025,0.0,3620.9318084352,0.0,126047.572142285,0.0,0.0,0.0,0.0,0.0,195726.0436992,0.0,0.0,0.0,425704.14504576,601857.58437504,0.0,0.0,461644.339820026,0.0,-347413.15584,3620.9318084352,126047.572142285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195726.0436992,0.0,0.0,0.0,0.0,0.0,601857.58437504,3746563.4627346275,3746563.4627346275,797583.62807424
2010-08-13,1559496.1846843,706375.291710413,173755.795293965,752713.432556199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.808647104,0.0,0.0,0.0,393898.66294464,682594.57740096,0.0,0.0,0.0,0.0,-149240.86272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.808647104,0.0,0.0,0.0,0.0,0.0,682594.57740096,3586239.3671895172,3586239.3671895172,687732.386048064
2010-08-14,1135553.57403183,324538.246208736,13921.0148581056,1114464.09282324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-119882.20176576,0.0,0.0,0.0,374326.05857472,711953.48395584,0.0,0.0,0.0,0.0,-1957.257216,0.0,0.0,0.0,119882.20176576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711953.48395584,3082685.1882623914,3082685.1882623914,711953.48395584
2010-08-15,1171762.89211619,130793.92870199,188239.522527706,665590.877354592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374326.05857472,0.0,0.0,0.0,340074.00092736,689934.30403968,0.0,0.0,0.0,63610.85952,16147.372032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374326.05857472,63610.85952,16147.372032,0.0,0.0,0.0,689934.30403968,2496461.221627838,2480313.8495958378,1144018.5941664
2010-08-16,1269112.13310108,0.0,0.0,801326.888659987,0.0,104640.036112685,0.0,105594.200575718,0.0,0.0,216179.415265766,0.0,0.0,337627.42538112,0.0,0.0,0.0,347413.72756608,655682.24639232,0.0,0.0,0.0,352306.29888,464.8485888,104640.036112685,105594.200575718,216179.415265766,0.0,0.0,0.0,0.0,0.0,0.0,337627.42538112,352306.29888,464.8485888,0.0,0.0,0.0,655682.24639232,2844266.4012813163,2843801.5526925162,1346080.81924224
2010-08-17,2057692.36316515,262982.405465338,92113.569315936,737397.869636736,0.0,0.0,0.0,0.0,207102.619989216,0.0,443466.283511462,0.0,0.0,411024.69176832,0.0,0.0,0.0,359646.60529728,462402.77823936,0.0,0.0,0.0,205512.00768,-256890.0096,0.0,0.0,443466.283511462,0.0,0.0,0.0,0.0,0.0,0.0,411024.69176832,205512.00768,0.0,0.0,0.0,0.0,462402.77823936,4160401.7163811177,4160401.7163811177,1078939.47768768
2010-08-18,872106.31921271,126634.750273382,128812.202509536,803112.888808742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53824.66201728,0.0,0.0,0.0,320501.39655744,550479.497904,0.0,0.0,465827.984004096,0.0,-239764.00896,0.0,0.0,0.0,53824.66201728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550479.497904,2770820.2033831864,2770820.2033831864,550479.497904
2010-08-19,1326631.12419318,0.0,125656.120054886,991058.822270899,0.0,0.0,0.0,0.0,0.0,0.0,382130.634567226,0.0,0.0,-88076.71966464,0.0,9590.5761412608,0.0,298482.21664128,484421.95815552,0.0,0.0,0.0,543138.87744,-185939.43552,0.0,0.0,382130.634567226,88076.71966464,0.0,0.0,0.0,0.0,0.0,0.0,543138.87744,0.0,0.0,9590.5761412608,0.0,484421.95815552,3212035.6373921107,3212035.6373921107,1037151.4117367808
2010-08-20,695218.907219558,0.0,124750.887102778,806807.217883565,0.0,0.0,0.0,57127.539004704,0.0,0.0,0.0,0.0,0.0,-75843.84193344,0.0,0.0,0.0,283802.76336384,653235.67084608,0.0,0.0,0.0,592070.30784,-75843.71712,0.0,57127.539004704,0.0,75843.84193344,0.0,0.0,0.0,0.0,0.0,0.0,592070.30784,0.0,0.0,0.0,0.0,653235.67084608,2043551.156507885,2043551.156507885,1245305.9786860798
2010-08-21,1310312.46529976,966862.190118586,125753.983076736,1107882.80460386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83183.56857216,0.0,0.0,0.0,286249.33891008,618983.61319872,0.0,0.0,0.0,0.0,12232.8576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83183.56857216,0.0,12232.8576,0.0,0.0,0.0,618983.61319872,3797060.782009022,3784827.9244090216,714400.03937088
2010-08-22,870883.03143959,1617700.21692935,569171.335077274,1210810.23783418,0.0,0.0,0.0,0.0,239030.430867648,0.0,368601.071796518,0.0,431991.844199597,-318054.8210112,0.0,0.0,0.0,440383.5983232,508887.71361792,0.0,0.0,675866.4946488,0.0,-222638.00832,0.0,0.0,368601.071796518,318054.8210112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508887.71361792,6742493.082127358,6742493.082127358,508887.71361792
2010-08-23,2092115.68110075,2533820.43021892,665174.959511731,1748543.07714227,0.0,0.0,0.0,77752.1708595072,0.0,0.0,0.0,120469.379896858,925906.515474528,-305821.94328,0.0,0.0,0.0,484421.95815552,352306.87865856,0.0,0.0,822342.972602189,0.0,-119882.00448,0.0,77752.1708595072,0.0,305821.94328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352306.87865856,9776369.088242272,9776369.088242272,352306.87865856
2010-08-24,3014230.0044786,1899741.4458999,355536.358379597,1934605.14743382,0.0,0.0,0.0,0.0,0.0,0.0,350374.08397703,122500.037600237,1202075.9631341,-85630.1441184,0.0,464.8493537856,0.0,435490.44723072,391452.0873984,0.0,0.0,603570.187257408,0.0,5382.457344,0.0,0.0,350374.08397703,85630.1441184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5382.457344,0.0,464.8493537856,0.0,391452.0873984,10003753.819509812,9998371.362165812,397299.3940961856
2010-08-25,4109635.27379664,1273320.24304061,179578.645094016,1735698.55552451,0.0,0.0,0.0,77434.116038496,221757.607511194,0.0,274236.652978042,129007.928553235,880498.073336314,63610.96420224,0.0,0.0,0.0,440383.5983232,437937.02277696,0.0,0.0,566210.978666323,122328.576,-171260.00639999998,0.0,77434.116038496,274236.652978042,0.0,0.0,0.0,0.0,0.0,0.0,63610.96420224,122328.576,0.0,0.0,0.0,0.0,437937.02277696,9887761.67286258,9887761.67286258,623876.5629791999
2010-08-26,3703308.0070771,1169560.97412457,174000.452848589,1515506.75636291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119686.475722061,413422.335803635,44038.35983232,0.0,0.0,0.0,511334.28916416,452616.4760544,0.0,0.0,0.0,479528.01792,-119882.00448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44038.35983232,479528.01792,0.0,0.0,0.0,0.0,452616.4760544,7606819.291103025,7606819.291103025,976182.85380672
2010-08-27,2916489.31140632,1124176.99774182,539714.565500544,1551251.22509347,0.0,0.0,0.0,67256.3617661376,0.0,0.0,0.0,136200.860659181,405128.444701882,176153.43932928,0.0,0.0,0.0,633663.06647616,305821.94328,0.0,0.0,0.0,489314.304,-58717.71648,0.0,67256.3617661376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176153.43932928,489314.304,0.0,0.0,0.0,0.0,305821.94328,7373880.833345515,7373880.833345515,971289.6866092801
2010-08-28,3906178.05137132,748480.856861203,105716.52935303,1611241.25748728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126928.339338931,403611.567863213,53824.66201728,0.0,0.0,0.0,778011.02370432,406131.54067584,0.0,0.0,0.0,839174.03136,-39145.14432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53824.66201728,839174.03136,0.0,0.0,0.0,0.0,406131.54067584,7680167.625979297,7680167.625979297,1299130.23405312
2010-08-29,4328505.92216327,796653.929366669,238002.869138227,1753093.70765827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138280.449873485,193206.070886573,-97863.0218496,0.0,0.0,0.0,1171909.68664896,481975.38260928,0.0,0.0,0.0,880765.7472,19083.257856,0.0,0.0,0.0,97863.0218496,0.0,0.0,0.0,0.0,0.0,0.0,880765.7472,19083.257856,0.0,0.0,0.0,481975.38260928,8717515.657585053,8698432.399729053,1381824.38766528
2010-08-30,4937703.23317703,671462.658665568,49127.2369684992,1583913.00863578,0.0,0.0,0.0,69091.2934258176,0.0,0.0,0.0,0.0,0.0,484421.95815552,0.0,0.0,0.0,1118085.02463168,-15902.74105056,0.0,0.0,0.0,137008.00512,48931.4304,0.0,69091.2934258176,0.0,0.0,0.0,0.0,0.0,0.0,15902.74105056,484421.95815552,137008.00512,48931.4304,0.0,0.0,0.0,0.0,8445285.196554936,8396353.766154936,670361.39367552
2010-08-31,4791006.56342448,0.0,0.0,458512.723120838,0.0,0.0,0.0,0.0,0.0,0.0,357689.344860288,122573.434866624,197854.564424429,371879.48302848,0.0,0.0,0.0,826942.53462912,-357200.02975104,0.0,0.0,0.0,0.0,29358.85824,0.0,0.0,357689.344860288,0.0,0.0,0.0,0.0,0.0,357200.02975104,371879.48302848,0.0,29358.85824,0.0,0.0,0.0,0.0,7111779.1950768195,7082420.33683682,401238.34126848006
2010-09-01,4663001.7308452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122328.777312,0.0,489315.109248,0.0,0.0,0.0,645895.94420736,-92969.87075712,0.0,0.0,0.0,0.0,13700.800512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92969.87075712,489315.109248,0.0,13700.800512,0.0,0.0,0.0,0.0,5524196.32312168,5510495.52260968,503015.90976
2010-09-02,4157637.08601387,0.0,611.64388656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122622.366377549,193768.783262208,337627.42538112,0.0,0.0,0.0,577391.82891264,381665.78521344,0.0,0.0,0.0,0.0,-26912.28672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337627.42538112,0.0,0.0,0.0,0.0,0.0,381665.78521344,5052031.708452826,5052031.708452826,719293.21059456
2010-09-03,4141440.75589776,0.0,0.0,1467.945327744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817156.23244416,0.0,0.0,0.0,653235.67084608,543139.77126528,0.0,0.0,0.0,0.0,-22019.14368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817156.23244416,0.0,0.0,0.0,0.0,0.0,543139.77126528,4796144.372071584,4796144.372071584,1360296.0037094401
2010-09-04,3095089.32628184,0.0,0.0,2764.6303672512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114866.721895968,0.0,1235520.6508512,0.0,0.0,0.0,748652.11714944,655682.24639232,0.0,0.0,0.0,0.0,18349.2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235520.6508512,0.0,18349.2864,0.0,0.0,0.0,655682.24639232,3961372.7956944993,3943023.509294499,1909552.1836435203
2010-09-05,3194346.89619279,0.0,0.0,134121.271444877,0.0,67060.6357224384,0.0,0.0,290628.70913785,0.0,0.0,0.0,223029.826795238,1140104.20454784,0.0,0.0,0.0,765778.14597312,567605.52672768,0.0,0.0,0.0,0.0,23976.400896000003,67060.6357224384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140104.20454784,0.0,23976.400896000003,0.0,0.0,0.0,567605.52672768,4674965.485266314,4650989.084370314,1731686.13217152
2010-09-06,3123738.72592831,688025.975113613,231592.841207078,505658.233896883,0.0,71488.9374611328,0.0,218332.401746458,843946.234675488,0.0,0.0,125631.654299424,455503.435198963,738865.81496448,0.0,0.0,0.0,809816.50580544,442830.17386944,0.0,0.0,341052.631145856,0.0,-58717.71648,71488.9374611328,218332.401746458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738865.81496448,0.0,0.0,0.0,0.0,0.0,442830.17386944,7414787.576478646,7414787.576478646,1181695.98883392
2010-09-07,2622019.47866087,1807774.67111674,435294.721187021,643889.752259443,0.0,152348.259264365,0.0,114719.927363194,496752.69890857,0.0,0.0,280475.420620954,2192400.81274113,234871.25243904,0.0,0.0,0.0,912572.67874752,88076.71966464,0.0,0.0,787552.668334656,0.0,-200618.86464,152348.259264365,114719.927363194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234871.25243904,0.0,0.0,0.0,0.0,0.0,88076.71966464,10445801.089204462,10445801.089204462,322947.97210368
2010-09-08,2429743.10648187,1217685.11511911,408871.705287629,1533464.62087231,0.0,118194.064638854,0.0,126806.010561619,360307.180694765,0.0,0.0,198588.537088301,2862028.53974701,276463.03672512,0.0,0.0,0.0,924805.55647872,-166367.13714432,0.0,0.0,898162.348780166,0.0,-195725.7216,118194.064638854,126806.010561619,0.0,0.0,0.0,0.0,0.0,0.0,166367.13714432,276463.03672512,0.0,0.0,0.0,0.0,0.0,0.0,11245023.922894675,11245023.922894675,276463.03672512
2010-09-09,2346437.2091324,593392.43298505,52943.8948206336,1550541.71818506,0.0,58424.2240442112,0.0,0.0,292781.695618541,0.0,0.0,0.0,2058622.06187272,-80736.99302592,0.0,0.0,0.0,981076.79404224,-44038.35983232,0.0,0.0,0.0,0.0,-195725.7216,58424.2240442112,0.0,0.0,80736.99302592,0.0,0.0,0.0,0.0,44038.35983232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8058995.383559096,8058995.383559096,0.0
2010-09-10,2758513.9283856,731159.101993824,132066.147986035,1570848.29521885,0.0,72956.8827888768,0.0,158293.437841728,268267.008645216,0.0,0.0,147039.190329024,1638912.02691525,-70950.69084096,0.0,0.0,0.0,1167016.53555648,-80736.99302592,0.0,0.0,0.0,0.0,-247103.72352,72956.8827888768,158293.437841728,0.0,70950.69084096,0.0,0.0,0.0,0.0,80736.99302592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8796760.239527764,8796760.239527764,0.0
2010-09-11,3437047.1903798,389519.29271687,152495.053797139,1078964.2816473,0.0,0.0,0.0,0.0,152470.588041677,0.0,0.0,289821.33920759,1190038.8114466,386558.93630592,0.0,0.0,0.0,1421460.39236544,144347.95722816,0.0,0.0,0.0,0.0,-144347.71968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386558.93630592,0.0,0.0,0.0,0.0,0.0,144347.95722816,8111816.949602416,8111816.949602416,530906.89353408
2010-09-12,3619243.67130829,0.0,136323.189436493,1173279.76895485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164214.150663629,933148.379091399,239764.40353152,0.0,0.0,0.0,1487517.93211392,340074.00092736,0.0,0.0,0.0,0.0,-78290.28864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239764.40353152,0.0,0.0,0.0,0.0,0.0,340074.00092736,7513727.091568582,7513727.091568582,579838.40445888
2010-09-13,1008184.85109458,318.0548210112,40857.811622208,999866.494237363,0.0,59427.3200181696,0.0,129839.764238957,523811.824449984,0.0,0.0,161106.999719904,679756.549767322,440383.5983232,0.0,0.0,0.0,1367635.73034816,455063.05160064,0.0,0.0,0.0,0.0,18349.2864,59427.3200181696,129839.764238957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440383.5983232,0.0,18349.2864,0.0,0.0,0.0,455063.05160064,4970805.400317659,4952456.113917659,913795.9363238399
2010-09-14,1130905.08049398,0.0,0.0,593049.912408576,0.0,0.0,0.0,0.0,245195.801244173,0.0,0.0,151736.615377805,638898.738145114,609197.31101376,0.0,0.0,0.0,1228180.92421248,384112.36075968,0.0,0.0,0.0,0.0,29358.85824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,609197.31101376,0.0,29358.85824,0.0,0.0,0.0,384112.36075968,3987967.0718821282,3958608.2136421283,1022668.53001344
2010-09-15,2032101.18295148,0.0,0.0,2568.904323552,0.0,0.0,0.0,0.0,153033.300417312,0.0,0.0,138500.641672646,334177.753860922,1384761.75917184,415.9178428608,0.0,464.8493537856,1118085.02463168,420810.99395328,0.0,0.0,65348.0328400704,322947.44064,26912.28672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384761.75917184,322947.44064,26912.28672,415.9178428608,0.0,464.8493537856,420810.99395328,3843814.840697662,3816902.5539776618,2156313.2476817663
2010-09-16,2054193.76013403,69091.2934258176,0.0,0.0,0.0,0.0,0.0,0.0,145228.724424806,0.0,0.0,133191.572737306,286812.051285715,1839824.81077248,0.0,0.0,0.0,1027561.7294208,462402.77823936,0.0,0.0,0.0,141901.14816,36698.5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839824.81077248,141901.14816,36698.5728,0.0,0.0,0.0,462402.77823936,3716079.1314284746,3679380.5586284744,2480827.30997184
2010-09-17,1208534.92257617,188924.563680653,0.0,452763.270587174,0.0,0.0,0.0,86510.9113150464,108554.556986669,0.0,0.0,0.0,188728.837636954,839175.41236032,0.0,0.0,0.0,956611.03857984,489315.109248,0.0,0.0,0.0,347413.15584,83183.43168,0.0,86510.9113150464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839175.41236032,347413.15584,83183.43168,0.0,0.0,0.0,489315.109248,3190628.101362507,3107444.669682507,1759087.10912832
2010-09-18,1372602.27870703,216326.209798541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135197.764685222,196117.495786598,464849.3537856,0.0,0.0,0.0,885660.34773888,503994.56252544,0.0,0.0,0.0,1047132.61056,75843.71712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464849.3537856,1047132.61056,75843.71712,0.0,0.0,0.0,503994.56252544,2805904.096716271,2730060.3795962706,2091820.24399104
2010-09-19,675352.71378409,30949.180659936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125900.77760951,0.0,692380.87958592,0.0,0.0,3914.520873984,819602.8079904,533353.46908032,0.0,0.0,0.0,1409225.19552,73397.1456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692380.87958592,1409225.19552,73397.1456,0.0,0.0,3914.520873984,533353.46908032,1651805.480043936,1578408.3344439361,2712271.210660224
2010-09-20,388760.854297536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166685.191965331,0.0,0.0,0.0,197463.11233703,760884.99488064,0.0,513.7808647104,174661.028246074,763331.57042688,560265.80008896,0.0,0.0,0.0,274016.01024,102756.00384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760884.99488064,274016.01024,102756.00384,0.0,513.7808647104,174661.028246074,560265.80008896,1516240.729026777,1413484.725186777,1873097.6181603842
2010-09-21,206980.291211904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52136.5248903744,0.0,384112.36075968,0.0,58693.3473542976,519114.399401203,692380.87958592,540693.19571904,0.0,292341.312020218,0.0,256890.0096,251996.86656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384112.36075968,256890.0096,251996.86656,0.0,58693.3473542976,519114.399401203,540693.19571904,1243839.0077084163,991842.1411484163,2011500.1793942205
2010-09-22,1482918.37008699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88957.4868612864,0.0,1052027.4848832,136690.175768429,145669.10802313,0.0,621430.18874496,557819.22454272,0.0,0.0,0.0,413470.58688,151687.43424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052027.4848832,413470.58688,151687.43424,136690.175768429,145669.10802313,0.0,557819.22454272,2193306.0456932364,2041618.6114532363,2457364.014337479
2010-09-23,475956.80676553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528460.31798784,0.0,15976.1383169472,0.0,545586.34681152,506441.13807168,0.0,0.0,100652.117972314,342520.0128,-80736.86016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528460.31798784,342520.0128,0.0,0.0,15976.1383169472,0.0,506441.13807168,1122195.271549364,1122195.271549364,1393397.6071764673
2010-09-24,1288268.81962813,3596.4660529728,0.0,0.0,0.0,0.0,0.0,0.0,195481.386144576,0.0,0.0,1810.4659042176,200643.660547142,173706.86378304,0.0,0.0,0.0,472189.08042432,-137008.23058944,0.0,0.0,0.0,48931.4304,-134561.4336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137008.23058944,173706.86378304,48931.4304,0.0,0.0,0.0,0.0,0.0,2298998.1092907987,2298998.1092907987,222638.29418303998
2010-09-25,1178246.31731372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156923.355535834,0.0,313161.66991872,0.0,0.0,0.0,398791.81403712,-107649.32403456,0.0,0.0,0.0,379218.5856,-75843.71712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107649.32403456,313161.66991872,379218.5856,0.0,0.0,0.0,0.0,0.0,1841610.810921234,1841610.810921234,692380.25551872
2010-09-26,184936.645540282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176153.43932928,0.0,0.0,0.0,332734.27428864,210405.49697664,0.0,0.0,0.0,474634.87488,36698.5728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176153.43932928,474634.87488,36698.5728,0.0,0.0,0.0,210405.49697664,517670.919828922,480972.347028922,897892.38398592
2010-09-27,1228229.8557234,0.0,0.0,0.0,0.0,0.0,0.0,55317.0731004864,174098.315870438,0.0,0.0,0.0,0.0,73397.2663872,0.0,0.0,0.0,322947.97210368,195726.0436992,0.0,0.0,0.0,269122.8672,31805.42976,0.0,55317.0731004864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73397.2663872,269122.8672,31805.42976,0.0,0.0,0.0,195726.0436992,1780593.2167980042,1748787.7870380043,570051.6070464
2010-09-28,1614275.01116461,105447.406042944,50301.5932306944,729911.348465242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30362.0025288384,202551.98947321,107649.32403456,0.0,0.0,0.0,278909.61227136,-56271.23756352,290506.380360538,267728.762025043,350104.960666944,0.0,-205512.00768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56271.23756352,107649.32403456,0.0,0.0,0.0,0.0,0.0,0.0,3976370.303792944,3976370.303792944,107649.32403456
2010-09-29,1498405.19329469,723232.197224007,201157.441411853,784421.051635469,0.0,198050.290468128,0.0,45726.4969592256,516839.0841432,0.0,475932.341010067,105276.145754707,204974.099263987,41591.78428608,0.0,0.0,0.0,256890.4323552,-305821.94328,0.0,0.0,268756.323754464,0.0,-242210.58048,198050.290468128,45726.4969592256,475932.341010067,0.0,0.0,0.0,0.0,0.0,305821.94328,41591.78428608,0.0,0.0,0.0,0.0,0.0,0.0,5585483.0405549975,5585483.0405549975,41591.78428608
