date,MIA,NNR,WPB,S2PMP,S3PMP
2008-03-08,38.999935819124715,-59.99990126019187,0.0,0.0,0.0
2008-03-09,41.99993088213431,-187.99969063161723,0.0,0.0,0.0
2008-03-10,48.999919362490026,-6.699988972419821,0.0,0.0,0.0
2008-03-11,33.99994404744206,-219.99963795403684,0.0,0.0,0.0
2008-03-12,52.99991277983615,369.9993911045165,0.0,0.0,0.0
2008-03-13,18.99996873239409,290.99952110375585,0.0,0.0,0.0
2008-03-14,55.99990784284574,295.99951287543854,0.0,0.0,0.0
2008-03-15,61.999897968864936,-145.99975972495884,0.0,0.0,0.0
2008-03-16,42.99992923647084,-86.99985681092882,0.0,0.0,0.0
2008-03-17,53.99991113417268,-12.999978606374905,0.0,0.0,0.0
2008-03-18,34.99994240177859,-76.99987326756352,0.0,0.0,0.0
2008-03-19,0.2499995885841328,-73.999878229078,0.0,0.0,0.0
2008-03-20,48.999919362490026,-22.999962149740217,0.0,0.0,0.0
2008-03-21,38.999935819124715,-31.999947338768997,0.0,0.0,0.0
2008-03-22,39.99993417346124,-22.999962149740217,0.0,0.0,0.0
2008-03-23,48.999919362490026,81.99986503924617,0.0,0.0,0.0
2008-03-24,36.999939110451656,241.99960173309114,0.0,0.0,0.0
2008-03-25,54.99990948850921,512.9991558727368,0.0,0.0,0.0
2008-03-26,44.9999259451439,141.99976629943805,0.0,0.0,0.0
2008-03-27,30.999948984432468,-199.99967086730624,0.0,0.0,0.0
2008-03-28,49.99991771682656,-57.999904567868185,0.0,0.0,0.0
2008-03-29,44.9999259451439,-152.99974822983864,0.0,0.0,0.0
2008-03-30,25.99995721274981,-48.99991937066471,0.0,0.0,0.0
2008-03-31,67.99988809488411,-38.999935819124715,0.0,0.0,0.0
2008-04-01,58.99990290585534,-229.9996214974022,0.0,0.0,0.0
2008-04-02,67.99988809488411,-201.9996675596299,0.0,0.0,0.0
2008-04-03,57.99990455151881,-174.99971200889294,0.0,0.0,0.0
2008-04-04,42.99992923647084,-328.99945858489343,0.0,0.0,0.0
2008-04-05,0.8199986505559556,-85.99985846476699,0.0,0.0,0.0
2008-04-06,41.99993088213431,-2.3999960504076747,0.0,0.0,0.0
2008-04-07,35.99994075611512,144.99976137879702,0.0,0.0,0.0
2008-04-08,62.99989632320146,-231.99961818972582,0.0,0.0,0.0
2008-04-09,88.99985353595127,-66.99988972419821,0.0,0.0,0.0
2008-04-10,22.999962149740217,-197.99967417498257,0.0,0.0,0.0
2008-04-11,42.99992923647084,-233.99961492292297,0.0,0.0,0.0
2008-04-12,49.99991771682656,-132.99978114310804,0.0,0.0,0.0
2008-04-13,40.99993252779778,-215.99964452851606,0.0,0.0,0.0
2008-04-14,31.999947338768997,-218.99963960787503,0.0,0.0,0.0
2008-04-15,0.39999934173461243,-137.99977291479067,0.0,0.0,0.0
2008-04-16,15.999973669384499,-150.99975149664152,0.0,0.0,0.0
2008-04-17,1.6999972023721028,-260.9995704736599,0.0,0.0,0.0
2008-04-18,-25.99995721274981,-231.99961818972582,0.0,0.0,0.0
2008-04-19,3.8999935819124714,-295.99951287543854,0.0,0.0,0.0
2008-04-20,53.99991113417268,-239.99960504076748,0.0,0.0,0.0
2008-04-21,46.99992265381696,-270.9995540170253,0.0,0.0,0.0
2008-04-22,24.99995885841328,-438.9992774392915,0.0,0.0,0.0
2008-04-23,241.99960174944056,-300.99950464712117,0.0,0.0,0.0
2008-04-24,419.99930882134305,-170.99971858337213,0.0,0.0,0.0
2008-04-25,192.99968238695052,-226.9996264180432,0.0,0.0,0.0
2008-04-26,45.99992429948043,-307.999493152001,0.0,0.0,0.0
2008-04-27,44.9999259451439,-250.9995869302946,0.0,0.0,0.0
2008-04-28,295.99951288361325,-153.9997465760005,0.0,0.0,0.0
2008-04-29,516.9991491919866,-155.99974326832418,0.0,0.0,0.0
2008-04-30,513.999154128977,-117.99980582806005,0.0,0.0,0.0
2008-05-01,496.999182105256,-107.99982228469474,0.0,0.0,0.0
2008-05-02,405.9993318606316,-186.99969224458195,0.0,0.0,0.0
2008-05-03,272.999550733873,-85.99985846476699,0.0,0.0,0.0
2008-05-04,273.9995490882095,83.9998617724433,0.0,0.0,0.0
2008-05-05,406.99933021496815,-49.99991771682656,0.0,0.0,0.0
2008-05-06,488.99919527056375,-239.99960504076748,0.0,0.0,0.0
2008-05-07,492.99918868790985,-81.99986503924617,0.0,0.0,0.0
2008-05-08,466.99923147516006,-70.99988314971903,0.0,0.0,0.0
2008-05-09,444.9992676797563,-130.9997844099109,0.0,0.0,0.0
2008-05-10,409.9993252779778,-138.9997712609525,0.0,0.0,0.0
2008-05-11,380.99937300221836,62.99989633955085,0.0,0.0,0.0
2008-05-12,402.99933679762205,-132.99978114310804,0.0,0.0,0.0
2008-05-13,457.9992462861313,-85.99985846476699,0.0,0.0,0.0
2008-05-14,433.99928578205447,237.9996083484438,0.0,0.0,0.0
2008-05-15,424.99930059302574,381.9993713402055,0.0,0.0,0.0
2008-05-16,424.99930059302574,387.99936149892346,0.0,0.0,0.0
2008-05-17,296.9995112379498,404.9993335062951,0.0,0.0,0.0
2008-05-18,475.99921666418885,332.99945201041425,0.0,0.0,0.0
2008-05-19,485.99920020755417,310.9994881904865,0.0,0.0,0.0
2008-05-20,484.99920185321764,393.99935161676797,0.0,0.0,0.0
2008-05-21,487.9991969162272,386.99936311188816,0.0,0.0,0.0
2008-05-22,479.99921008153495,363.999400986672,0.0,0.0,0.0
2008-05-23,284.9995309859114,39.99993417346124,0.0,0.0,0.0
2008-05-24,27.99995392142287,-311.99948653664836,0.0,0.0,0.0
2008-05-25,83.99986176426862,-133.99977948926988,0.0,0.0,0.0
2008-05-26,263.9995655448442,150.99975149664152,0.0,0.0,0.0
2008-05-27,418.9993104670065,217.99964126171318,0.0,0.0,0.0
2008-05-28,421.9993055300161,205.99966098515074,0.0,0.0,0.0
2008-05-29,437.99927919940063,264.99956389918077,0.0,0.0,0.0
2008-05-30,334.99944870273794,276.9995441348697,0.0,0.0,0.0
2008-05-31,444.9992676797563,312.99948492368367,0.0,0.0,0.0
2008-06-01,432.99928742771795,333.99945035657606,0.0,0.0,0.0
2008-06-02,444.9992676797563,319.99947338768993,0.0,0.0,0.0
2008-06-03,456.9992479317948,284.9995309859114,0.0,0.0,0.0
2008-06-04,445.99926603409284,297.99950960863566,0.0,0.0,0.0
2008-06-05,461.99923970347743,308.99949149816285,0.0,0.0,0.0
2008-06-06,455.9992495774583,275.9995457887079,0.0,0.0,0.0
2008-06-07,427.9992956560353,318.9994750415281,0.0,0.0,0.0
2008-06-08,409.9993252779778,328.99945858489343,0.0,0.0,0.0
2008-06-09,431.9992890733814,342.99943555377956,0.0,0.0,0.0
2008-06-10,438.99927755373716,278.99954086806684,0.0,0.0,0.0
2008-06-11,438.99927755373716,215.99964452851606,0.0,0.0,0.0
2008-06-12,203.99966428465234,-45.999924291305746,0.0,0.0,0.0
2008-06-13,51.99991442549962,-110.99981732318027,0.0,0.0,0.0
2008-06-14,45.99992429948043,-110.99981732318027,0.0,0.0,0.0
2008-06-15,16.99997202372103,-105.99982555149761,0.0,0.0,0.0
2008-06-16,45.99992429948043,-55.999907834671056,0.0,0.0,0.0
2008-06-17,33.99994404744206,-43.99992759898206,0.0,0.0,0.0
2008-06-18,50.999916071163085,43.99992759898206,0.0,0.0,0.0
2008-06-19,46.99992265381696,561.9990750390342,0.0,0.0,0.0
2008-06-20,49.99991771682656,374.99938287619915,0.0,0.0,0.0
2008-06-21,73.99987822090331,283.99953263974953,0.0,0.0,0.0
2008-06-22,26.99995556708634,280.9995375603906,0.0,0.0,0.0
2008-06-23,70.99988315789372,132.99978114310804,0.0,0.0,0.0
2008-06-24,62.99989632320146,412.99932043908365,0.0,0.0,0.0
2008-06-25,81.99986505559556,238.9996066946056,0.0,0.0,0.0
2008-06-26,41.99993088213431,199.99967086730624,0.0,0.0,0.0
2008-06-27,28.999952275759405,392.9993532706061,0.0,0.0,0.0
2008-06-28,18.99996873239409,290.99952110375585,0.0,0.0,0.0
2008-06-29,50.999916071163085,99.99983543365312,0.0,0.0,0.0
2008-06-30,39.99993417346124,-41.999930865784926,0.0,0.0,0.0
2008-07-01,59.99990126019187,-164.99972846552765,0.0,0.0,0.0
2008-07-02,69.99988480355718,177.99970708825194,0.0,0.0,0.0
2008-07-03,60.9998996145284,363.999400986672,0.0,0.0,0.0
2008-07-04,42.99992923647084,36.999939110451656,0.0,0.0,0.0
2008-07-05,53.99991113417268,-86.99985681092882,0.0,0.0,0.0
2008-07-06,69.99988480355718,-221.99963464636053,0.0,0.0,0.0
2008-07-07,-27.99995392142287,64.99989303187452,0.0,146.5,89.94000000000015
2008-07-08,53.99991113417268,67.9998881112335,0.0,0.0,0.0
2008-07-09,48.999919362490026,83.9998617724433,0.0,0.0,0.0
2008-07-10,45.99992429948043,206.99965933131256,0.0,0.0,0.0
2008-07-11,40.99993252779778,-85.99985846476699,0.0,0.0,0.0
2008-07-12,22.999962149740217,-16.99997202372103,0.0,0.0,0.0
2008-07-13,42.99992923647084,126.99979098439007,0.0,0.0,0.0
2008-07-14,44.9999259451439,-141.99976629943805,0.0,0.0,0.0
2008-07-15,64.99989303187452,-74.99987657523984,0.0,0.0,0.0
2008-07-16,40.99993252779778,165.99972681168947,0.0,0.0,0.0
2008-07-17,79.99986834692248,277.999542521905,0.0,0.0,0.0
2008-07-18,52.99991277983615,-91.99984858261149,0.0,0.0,0.0
2008-07-19,31.999947338768997,60.99989960635371,0.0,0.0,0.0
2008-07-20,32.99994569310552,205.99966098515074,0.0,0.0,0.0
2008-07-21,49.99991771682656,246.99959350477383,0.0,0.0,0.0
2008-07-22,40.99993252779778,26.99995556708634,0.0,0.0,0.0
2008-07-23,43.999927590807374,-452.99925469429184,0.0,0.0,0.0
2008-07-24,20.999965441067154,-303.99949972648017,0.0,0.0,0.0
2008-07-25,-6.699988974054758,13.999976960711434,0.0,0.0,0.0
2008-07-26,20.999965441067154,97.99983874132943,0.0,0.0,0.0
2008-07-27,48.999919362490026,240.99960338692932,0.0,0.0,0.0
2008-07-28,46.99992265381696,120.99980086654557,0.0,0.0,0.0
2008-07-29,47.9999210081535,111.99981566934211,0.0,0.0,0.0
2008-07-30,56.99990619718227,74.99987657523984,0.0,0.0,0.0
2008-07-31,50.999916071163085,-34.99994240177859,0.0,0.0,0.0
2008-08-01,57.99990455151881,-32.99994569310552,0.0,0.0,0.0
2008-08-02,59.99990126019187,-151.99974984280334,0.0,0.0,0.0
2008-08-03,57.99990455151881,-256.99957704813914,0.0,0.0,0.0
2008-08-04,44.9999259451439,-205.99966098515074,0.0,0.0,0.0
2008-08-05,54.99990948850921,-359.9994075611512,0.0,160.19000000000014,0.0
2008-08-06,72.99987986656677,137.99977291479067,0.0,0.0,0.0
2008-08-07,54.99990948850921,142.99976468647333,0.0,0.0,0.0
2008-08-08,38.999935819124715,141.99976629943805,0.0,0.0,0.0
2008-08-09,46.99992265381696,-8.299986342628147,0.0,0.0,0.0
2008-08-10,47.9999210081535,48.99991937066471,0.0,0.0,0.0
2008-08-11,35.99994075611512,52.999912796185534,0.0,0.0,0.0
2008-08-12,-41.99993088213431,285.9995293320732,0.0,0.0,68.35999999999983
2008-08-13,59.99990126019187,191.9996840162646,0.0,0.0,0.0
2008-08-14,64.99989303187452,125.99979263822824,0.0,0.0,0.0
2008-08-15,51.99991442549962,157.9997400015213,0.0,0.0,0.0
2008-08-16,46.99992265381696,24.99995885841328,0.0,0.0,0.0
2008-08-17,6.8999886449220655,86.99985681092882,0.0,,0.0
2008-08-18,47.9999210081535,124.9997942920664,0.0,,0.0
2008-08-19,-447.9992627427659,-565.9990684236816,0.0,1297.049999999999,490.82000000000124
2008-08-20,-1109.9981733135496,-1239.9979594590457,0.0,2570.25,1069.3200000000013
2008-08-21,-1099.9981897701841,-1309.997844099109,0.0,2216.849999999998,1071.6399999999985
2008-08-22,-1079.9982226834536,-887.9985387489359,0.0,1841.5300000000009,1044.5899999999992
2008-08-23,-913.9984958635896,-219.99963795403684,0.0,1080.8099999999981,865.5999999999982
2008-08-24,49.99991771682656,-286.99952767823504,0.0,754.509999999999,0.0
2008-08-25,58.99990290585534,297.99950960863566,0.0,0.0,0.0
2008-08-26,61.999897968864936,284.9995309859114,0.0,0.0,0.0
2008-08-27,52.99991277983615,249.9995885841328,0.0,0.0,0.0
2008-08-28,34.99994240177859,371.9993877968402,0.0,0.0,0.0
2008-08-29,53.99991113417268,329.9994569310553,0.0,0.0,0.0
2008-08-30,59.99990126019187,192.9996824032999,0.0,0.0,0.0
2008-08-31,48.999919362490026,389.99935819124715,0.0,0.0,0.0
2008-09-01,53.99991113417268,57.999904567868185,0.0,0.0,0.0
2008-09-02,54.99990948850921,20.999965441067154,0.0,0.0,0.0
2008-09-03,33.99994404744206,38.999935819124715,0.0,0.0,0.0
2008-09-04,58.99990290585534,-5.09999160629884,0.0,0.0,0.0
2008-09-05,47.9999210081535,24.99995885841328,0.0,374.6299999999999,0.0
2008-09-06,-196.99967580429663,-1579.997400015213,0.0,2098.1500000000015,274.5
2008-09-07,-71.99988151223025,-1049.9982720533576,0.0,1282.3499999999983,41.759999999999835
2008-09-08,21.999963795403687,-117.99980582806005,0.0,0.0,0.0
2008-09-09,69.99988480355718,-193.99968074946173,0.0,0.0,0.0
2008-09-10,60.9998996145284,-93.99984531580861,0.0,0.0,0.0
2008-09-11,68.99988644922064,-203.99966429282705,0.0,0.0,0.0
2008-09-12,53.99991113417268,-91.99984858261149,0.0,0.0,0.0
2008-09-13,40.99993252779778,117.99980582806005,0.0,0.0,0.0
2008-09-14,14.999975315047967,-104.99982720533576,0.0,0.0,0.0
2008-09-15,54.99990948850921,20.999965441067154,0.0,0.0,0.0
2008-09-16,35.99994075611512,20.999965441067154,0.0,0.0,0.0
2008-09-17,11.999980252038375,-26.99995556708634,0.0,0.0,0.0
2008-09-18,59.99990126019187,-113.99981240253925,0.0,0.0,0.0
2008-09-19,71.99988151223025,-321.9994700800136,0.0,0.0,0.0
2008-09-20,4.899991936249003,-547.9990981927684,0.0,0.0,0.0
2008-09-21,-10.999981897701844,-363.999400986672,0.0,0.0,0.0
2008-09-22,47.9999210081535,189.99968732394092,0.0,0.0,0.0
2008-09-23,66.99988974054759,-363.999400986672,0.0,0.0,0.0
2008-09-24,50.999916071163085,-164.99972846552765,0.0,0.0,0.0
2008-09-25,39.99993417346124,-207.99965771834786,0.0,0.0,0.0
2008-09-26,22.999962149740217,-174.99971200889294,0.0,0.0,0.0
2008-09-27,35.99994075611512,104.99982720533576,0.0,0.0,0.0
2008-09-28,41.99993088213431,72.99987988291615,0.0,0.0,0.0
2008-09-29,41.99993088213431,287.99952606527035,0.0,0.0,0.0
2008-09-30,56.99990619718227,94.99984366197046,0.0,278.54000000000013,0.0
2008-10-01,31.999947338768997,8.499986011860514,0.0,383.9799999999999,0.0
2008-10-02,31.999947338768997,118.9998041742219,0.0,0.0,0.0
2008-10-03,15.999973669384499,18.99996873239409,0.0,0.0,0.0
2008-10-04,77.99987163824943,158.99973834768315,0.0,0.0,0.0
2008-10-05,51.99991442549962,93.99984531580861,0.0,0.0,0.0
2008-10-06,52.99991277983615,-30.999948984432468,0.0,0.0,0.0
2008-10-07,44.9999259451439,-226.9996264180432,0.0,0.0,0.0
2008-10-08,42.99992923647084,-182.9996988599346,0.0,0.0,0.0
2008-10-09,56.99990619718227,11.999980252038375,0.0,0.0,0.0
2008-10-10,59.99990126019187,28.999952275759405,0.0,0.0,0.0
2008-10-11,14.999975315047967,103.99982885917393,0.0,0.0,0.0
2008-10-12,28.999952275759405,-38.999935819124715,0.0,0.0,0.0
2008-10-13,67.99988809488411,58.999902914030024,0.0,0.0,0.0
2008-10-14,79.99986834692248,221.99963464636053,0.0,0.0,0.0
2008-10-15,80.99986670125902,178.99970543441376,0.0,0.0,0.0
2008-10-16,42.99992923647084,-121.99979921270742,0.0,0.0,0.0
2008-10-17,11.999980252038375,-132.99978114310804,0.0,0.0,0.0
2008-10-18,11.999980252038375,-9.899983708749128,0.0,0.0,0.0
2008-10-19,43.999927590807374,-31.999947338768997,0.0,0.0,0.0
2008-10-20,34.99994240177859,37.99993746478818,0.0,0.0,0.0
2008-10-21,54.99990948850921,76.99987326756352,0.0,0.0,0.0
2008-10-22,35.99994075611512,23.99996050407675,0.0,0.0,0.0
2008-10-23,53.99991113417268,164.99972846552765,0.0,0.0,0.0
2008-10-24,0.2799995392142287,-55.999907834671056,0.0,0.0,0.0
2008-10-25,45.99992429948043,59.99990126019187,0.0,0.0,0.0
2008-10-26,36.999939110451656,8.299986342628147,0.0,0.0,0.0
2008-10-27,-3.5999940756115123,-13.999976960711434,0.0,0.0,0.0
2008-10-28,-20.999965441067154,47.99992102450288,0.0,0.0,0.0
2008-10-29,-7.999986834692249,31.999947338768997,88.30999999999983,0.0,0.0
2008-10-30,7.399987822090331,15.999973669384499,231.12999999999988,0.0,0.0
2008-10-31,55.99990784284574,46.99992263746758,164.95999999999984,0.0,0.0
2008-11-01,311.9994865529977,2.099996544106715,108.12999999999991,0.0,0.0
2008-11-02,38.999935819124715,-29.999950630095935,62.979999999999905,0.0,0.0
2008-11-03,226.99962643439255,122.99979759974272,52.32000000000008,0.0,0.0
2008-11-04,168.99972188287379,64.99989303187452,158.42000000000004,0.0,0.0
2008-11-05,102.99983049666271,132.99978114310804,151.65999999999983,0.0,0.0
2008-11-06,84.99986011860516,168.99972189104847,52.04000000000016,0.0,0.0
2008-11-07,29.999950630095935,-210.99965275683337,83.15999999999983,0.0,0.0
2008-11-08,33.99994404744206,-134.9997778354317,161.34000000000015,0.0,0.0
2008-11-09,17.99997037805756,-102.9998305130121,95.52000000000008,0.0,0.0
2008-11-10,24.99995885841328,-166.99972515785132,71.77999999999992,0.0,0.0
2008-11-11,37.99993746478818,-259.9995721274981,146.2299999999999,0.0,0.0
2008-11-12,17.99997037805756,-178.99970543441376,137.54000000000016,0.0,0.0
2008-11-13,17.99997037805756,-60.99989960635371,222.09999999999997,0.0,0.0
2008-11-14,29.999950630095935,-111.99981566934211,348.4700000000001,0.0,0.0
2008-11-15,49.99991771682656,-162.99973177320396,140.27999999999992,0.0,0.0
2008-11-16,3.6999939110451656,-44.9999259451439,0.0,0.0,0.0
2008-11-17,-3.8999935819124714,-180.99970212673745,428.6299999999994,0.0,0.0
2008-11-18,-2.3999960504076747,-319.99947338768993,626.3799999999995,0.0,0.0
2008-11-19,10.999981897701844,-261.9995688198218,620.9599999999998,0.0,0.0
2008-11-20,12.999978606374905,-271.9995523631871,449.4400000000017,0.0,0.0
2008-11-21,28.999952275759405,-284.9995309859114,190.04999999999998,0.0,0.0
2008-11-22,55.99990784284574,-248.99959023797098,175.67000000000007,0.0,0.0
2008-11-23,29.999950630095935,-219.99963795403684,221.50999999999985,0.0,0.0
2008-11-24,14.999975315047967,-191.9996840162646,294.34999999999997,0.0,0.0
2008-11-25,254.99958035581545,64.99989303187452,569.1600000000005,0.0,0.0
2008-11-26,309.99948984432467,81.99986503924617,665.5999999999983,0.0,0.0
2008-11-27,305.9994964269785,96.99984035429414,623.3899999999985,0.0,0.0
2008-11-28,296.9995112379498,-5.2999912796185535,412.04000000000013,0.0,0.0
2008-11-29,301.9995030096324,-101.9998321259768,352.34999999999997,0.0,0.0
2008-11-30,107.99982226834535,9.99998354336531,139.87999999999988,0.0,0.0
2008-12-01,33.99994404744206,42.99992925282022,0.0,0.0,0.0
2008-12-02,360.9994059154877,121.99979921270742,239.2599999999998,0.0,0.0
2008-12-03,865.9985748554359,373.99938453003733,158.09999999999997,0.0,0.0
2008-12-04,901.998515611551,619.9989795251555,207.20999999999984,0.0,0.0
2008-12-05,503.9991705856117,365.9993976789957,457.41000000000065,0.0,0.0
2008-12-06,372.9993861675261,357.9994108688275,152.40999999999983,0.0,0.0
2008-12-07,338.9994421200841,315.9994799621692,72.69999999999999,0.0,0.0
2008-12-08,373.9993845218626,262.9995672068571,439.45000000000084,0.0,0.0
2008-12-09,442.99927097108326,180.99970212673745,421.86000000000143,0.0,0.0
2008-12-10,196.99967580429663,125.99979263822824,64.65999999999983,0.0,0.0
2008-12-11,6.599989138621106,57.999904567868185,0.0,0.0,0.0
2008-12-12,30.999948984432468,75.99987492140167,0.0,0.0,0.0
2008-12-13,42.99992923647084,-0.09999983543365311,0.0,0.0,0.0
2008-12-14,51.99991442549962,45.999924291305746,0.0,0.0,0.0
2008-12-15,62.99989632320146,48.99991937066471,0.0,0.0,0.0
2008-12-16,116.99980745737416,75.99987492140167,0.0,0.0,0.0
2008-12-17,186.9996922609313,195.9996774417854,0.0,0.0,0.0
2008-12-18,181.99970048924865,80.99986669308434,50.49000000000016,0.0,0.0
2008-12-19,192.99968238695052,85.99985846476699,138.89000000000016,0.0,0.0
2008-12-20,183.99969719792173,81.99986503924617,86.80999999999983,0.0,0.0
2008-12-21,176.99970871756602,-16.99997202372103,64.22000000000007,0.0,0.0
2008-12-22,231.99961820607524,78.99987000076065,162.85,0.0,0.0
2008-12-23,271.99955237953645,308.99949149816285,68.65999999999983,37.959999999999994,0.0
2008-12-24,269.9995556708634,231.99961818972582,49.27000000000008,0.0,0.0
2008-12-25,48.999919362490026,43.99992759898206,32.55,0.0,0.0
2008-12-26,121.9997992290568,96.99984035429414,85.69000000000015,0.0,0.0
2008-12-27,165.99972681986418,96.99984035429414,32.87,0.0,0.0
2008-12-28,247.99959187545974,94.99984366197046,0.0,0.0,0.0
2008-12-29,515.9991508376501,55.999907834671056,0.0,0.0,0.0
2008-12-30,484.99920185321764,25.99995721274981,170.6299999999999,0.0,0.0
2008-12-31,433.99928578205447,177.99970708825194,150.3099999999998,0.0,0.0
2009-01-01,415.99931540399695,255.99957870197727,23.81,0.0,0.0
2009-01-02,305.9994964269785,197.99967417498257,121.47000000000007,0.0,0.0
2009-01-03,296.9995112379498,138.9997712609525,109.64000000000016,0.0,0.0
2009-01-04,292.9995178206036,138.9997712609525,60.849999999999994,0.0,0.0
2009-01-05,310.9994881986612,17.99997037805756,12.729999999999999,0.0,0.0
2009-01-06,154.99974492216234,140.9997679532762,76.37000000000008,40.929999999999914,37.13999999999999
2009-01-07,96.99984037064353,115.99980909486291,199.1299999999999,0.0,0.0
2009-01-08,91.99984859896087,42.99992925282022,29.659999999999997,0.0,0.0
2009-01-09,578.9990471608515,428.9992939776731,428.46999999999883,0.0,0.0
2009-01-10,296.9995112379498,387.99936149892346,234.50999999999982,0.0,0.0
2009-01-11,316.99947832468035,412.99932043908365,157.5599999999998,0.0,0.0
2009-01-12,292.9995178206036,326.9994618516963,154.34000000000017,0.0,0.0
2009-01-13,303.99949971830546,264.99956389918077,78.35999999999983,0.0,0.0
2009-01-14,412.99932034098737,365.9993976789957,37.309999999999995,0.0,1.4799999999999998
2009-01-15,963.9984135804161,591.999025832624,320.15,0.0,0.0
2009-01-16,960.9984185174064,422.99930390070205,322.2200000000001,0.0,0.0
