date,C44RO_cmd,C44RO
1/16/2008 0:00,170344.7955,69.62580645
2/15/2008 0:00,181139.3916,74.03793103
3/16/2008 0:00,136432.1015,55.76451613
4/15/2008 12:00,44641.84847,18.24666667
5/16/2008 0:00,98652.23977,40.32258065
6/15/2008 12:00,221170.4294,90.4
7/16/2008 0:00,788507.622,322.2903226
8/16/2008 0:00,2123007.808,867.74668
9/15/2008 12:00,838266.8788,342.6286509
10/16/2008 0:00,236054.0712,96.48345891
11/15/2008 12:00,0,0
12/16/2008 0:00,47826.52259,19.54835307
1/16/2009 0:00,38576.97184,15.76774194
2/14/2009 12:00,4106.75181,1.678571429
3/16/2009 0:00,32515.77823,13.29032258
4/15/2009 12:00,11167.80184,4.564666667
5/16/2009 0:00,524656.2876,214.4451613
6/15/2009 12:00,571846.2577,233.7333333
7/16/2009 0:00,579348.0999,236.7995956
8/16/2009 0:00,623828.2162,254.9801567
9/15/2009 12:00,926802.1423,378.8160736
10/16/2009 0:00,115959.7351,47.39675227
11/15/2009 12:00,1957.260437,0.8
12/16/2009 0:00,111200.8047,45.4516129
1/16/2010 0:00,129629.0431,52.98387097
2/14/2010 12:00,98929.02977,40.43571429
3/16/2010 0:00,847673.9178,346.473633
4/15/2010 12:00,861820.3643,352.2557747
5/16/2010 0:00,121143.6072,49.51558002
6/15/2010 12:00,404742.5904,165.432288
7/16/2010 0:00,422939.5541,172.8700161
8/16/2010 0:00,589142.0206,240.8027095
9/15/2010 12:00,367637.7169,150.2662436
10/16/2010 0:00,41891.64995,17.12256546
11/15/2010 12:00,0,0
12/16/2010 0:00,17283.87241,7.064516129
1/16/2011 0:00,106939.0279,43.70967742
2/14/2011 12:00,20420.16804,8.346428571
3/16/2011 0:00,28964.2976,11.83870968
4/15/2011 12:00,40319.565,16.48
5/16/2011 0:00,37172.16394,15.19354839
6/15/2011 12:00,51214.98143,20.93333333
7/16/2011 0:00,349876.0875,143.0064516
8/16/2011 0:00,105281.6703,43.03225806
9/15/2011 12:00,316839.6885,129.5033333
10/16/2011 0:00,578417.8122,236.4193548
11/15/2011 12:00,112705.5802,46.06666667
12/16/2011 0:00,240900.8695,98.46451294
1/16/2012 0:00,41670.70608,17.03225806
2/15/2012 0:00,73161.0453,29.90344828
3/16/2012 0:00,70122.01203,28.66129032
4/15/2012 12:00,47789.77567,19.53333333
5/16/2012 0:00,460335.0273,188.1548387
6/15/2012 12:00,275084.7992,112.4366667
7/16/2012 0:00,278830.6905,113.9677419
8/16/2012 0:00,1716942.803,701.7738757
9/15/2012 12:00,1583421.213,647.1989863
10/16/2012 0:00,1298021.381,530.5462089
11/15/2012 12:00,68095.7285,27.8330782
12/16/2012 0:00,172522.8552,70.51605477
1/16/2013 0:00,95471.54947,39.02252257
2/14/2013 12:00,259118.2626,105.9105912
3/16/2013 0:00,71113.267,29.0664505
4/15/2013 12:00,33925.75953,13.86663068
5/16/2013 0:00,423603.9355,173.1415717
6/15/2013 12:00,1650228.032,674.5052426
7/16/2013 0:00,2785454.389,1138.511498
8/16/2013 0:00,2020775.07,825.960626
9/15/2013 12:00,2625315.466,1073.057184
10/16/2013 0:00,654179.2338,267.3856668
11/15/2013 12:00,111237.5249,45.46662174
12/16/2013 0:00,77019.71637,31.48062053
1/16/2014 0:00,409919.7553,167.5483742
2/14/2014 12:00,352131.9614,143.9285052
3/16/2014 0:00,162736.7347,66.51612903
4/15/2014 12:00,44609.22746,18.23333333
5/16/2014 0:00,82023.41823,33.52580645
6/15/2014 12:00,1353728.906,553.3158
7/16/2014 0:00,1201928.107,491.269566
8/16/2014 0:00,237980.4484,97.27083588
9/15/2014 12:00,962548.8868,393.4270038
10/16/2014 0:00,333972.8035,136.5062297
11/15/2014 12:00,164719.5849,67.32658844
12/16/2014 0:00,48015.97268,19.62578787
1/16/2015 0:00,97420.52913,39.81913793
2/14/2015 12:00,242385.1476,99.07118872
3/16/2015 0:00,148846.0248,60.8385157
4/15/2015 12:00,61816.79229,25.26665992
5/16/2015 0:00,131955.7852,53.9348909
6/15/2015 12:00,168328.3085,68.80159854
7/16/2015 0:00,153826.4644,62.87419355
8/16/2015 0:00,251211.6985,102.6789052
9/15/2015 12:00,1797414.657,734.6655043
10/16/2015 0:00,219828.3931,89.85146336
11/15/2015 12:00,93826.03638,38.34994449
12/16/2015 0:00,661205.6954,270.2576245
1/16/2016 0:00,1293841.674,528.8378183
2/15/2016 0:00,1814752.841,741.7522195
3/16/2016 0:00,827409.3071,338.1907861
4/15/2016 12:00,431490.2801,176.3649934
5/16/2016 0:00,467845.3878,191.2245827
6/15/2016 12:00,729480.3518,298.1638368
7/16/2016 0:00,134875.4327,55.12825179
8/16/2016 0:00,447800.5931,183.0315822
9/15/2016 12:00,573442.5233,234.3857823
10/16/2016 0:00,756935.6794,309.3857782
11/15/2016 12:00,46234.88448,18.89779555
12/16/2016 0:00,56271.23756,23
1/16/2017 0:00,104262.0007,42.61548387
2/14/2017 12:00,96858.17832,39.58928571
3/16/2017 0:00,994.4145769,0.406451613
4/15/2017 12:00,22500.33977,9.196666667
5/16/2017 0:00,132738.5617,54.25483871
6/15/2017 12:00,1925569.118,787.0466626
7/16/2017 0:00,642975.8379,262.8064516
8/16/2017 0:00,952284.546,389.2316129
9/15/2017 12:00,1603780.907,655.5206967
10/16/2017 0:00,9395165.38,3840.128867
11/15/2017 12:00,8777483.09,3587.660763
12/16/2017 0:00,1122524.164,458.8144299
1/16/2018 0:00,113568.2488,46.41926916
2/14/2018 12:00,9961.041189,4.071421871
3/16/2018 0:00,0,0
4/15/2018 12:00,47748.99941,19.51666667
5/16/2018 0:00,2796115.594,1142.869101
6/15/2018 12:00,473000.9368,193.3318337
7/16/2018 0:00,459481.8455,187.8061138
8/16/2018 0:00,376375.383,153.8376298
9/15/2018 12:00,573636.8979,234.4652299
10/16/2018 0:00,22489.94052,9.192416132
11/15/2018 12:00,59044.02318,24.13333333
12/16/2018 0:00,46435.21465,18.97967742
1/16/2019 0:00,165540.6839,67.66219999
2/14/2019 12:00,52505.20744,21.4606933
3/16/2019 0:00,79584.46822,32.52892327
4/15/2019 12:00,85447.46648,34.92533333
5/16/2019 0:00,121344.4914,49.59768832
6/15/2019 12:00,95106.3936,38.87327074
7/16/2019 0:00,544638.4663,222.6125685
8/16/2019 0:00,852804.7451,348.5707794
9/15/2019 12:00,313732.0407,128.2331303
10/16/2019 0:00,107333.6369,43.87096774
11/15/2019 12:00,79699.64499,32.576
12/16/2019 0:00,873907.3145,357.196129
1/16/2020 0:00,278774.656,113.9448387
2/15/2020 0:00,145804.0915,59.59517241
3/16/2020 0:00,22667.12783,9.26483871
4/15/2020 12:00,111941.4331,45.75433333
5/16/2020 0:00,267607.2225,109.3803226
6/15/2020 12:00,1099613.379,449.45
7/16/2020 0:00,639834.7183,261.5225674
8/16/2020 0:00,557619.9056,227.9185315
9/15/2020 12:00,671070.1022,274.2895486
10/16/2020 0:00,1083987.49,443.0631587
11/15/2020 12:00,1910930.895,781.0635147
12/16/2020 0:00,295166.0983,120.6445878
1/16/2021 0:00,12864.2309,5.258055863
2/14/2021 12:00,85105.73787,34.78565704
3/16/2021 0:00,28174.9059,11.516058
4/15/2021 12:00,349451.7855,142.8330247
5/16/2021 0:00,0,0
6/15/2021 12:00,71603.11099,29.26666667
7/16/2021 0:00,515682.8799,210.7774194
8/16/2021 0:00,687960.4262,281.1932079
