date,Data_S65E,TP_mg/m3
5/20/2010,0.057,57
5/21/2010,0.05875,58.75
5/22/2010,0.0605,60.5
5/23/2010,0.06225,62.25
5/24/2010,0.064,64
5/25/2010,0.063,63
5/26/2010,0.062,62
5/27/2010,0.058,58
5/28/2010,0.057166667,57.16666667
5/29/2010,0.056333333,56.33333333
5/30/2010,0.0555,55.5
5/31/2010,0.054666667,54.66666667
6/1/2010,0.053833333,53.83333333
6/2/2010,0.053,53
6/3/2010,0.0514,51.4
6/4/2010,0.0498,49.8
6/5/2010,0.0482,48.2
6/6/2010,0.0466,46.6
6/7/2010,0.045,45
6/8/2010,0.042,42
6/9/2010,0.039,39
6/10/2010,0.045714286,45.71428571
6/11/2010,0.052428571,52.42857143
6/12/2010,0.059142857,59.14285714
6/13/2010,0.065857143,65.85714286
6/14/2010,0.072571429,72.57142857
6/15/2010,0.079285714,79.28571429
6/16/2010,0.086,86
6/17/2010,0.079,79
6/18/2010,0.072,72
6/19/2010,0.065,65
6/20/2010,0.058,58
6/21/2010,0.051,51
6/22/2010,0.068,68
6/23/2010,0.085,85
6/24/2010,0.093666667,93.66666667
6/25/2010,0.102333333,102.3333333
6/26/2010,0.111,111
6/27/2010,0.119666667,119.6666667
6/28/2010,0.128333333,128.3333333
6/29/2010,0.137,137
6/30/2010,0.131,131
7/1/2010,0.125,125
7/2/2010,0.119,119
7/3/2010,0.113,113
7/4/2010,0.107,107
7/5/2010,0.101,101
7/6/2010,0.095,95
7/7/2010,0.089,89
7/8/2010,0.0555,55.5
7/9/2010,0.069916667,69.91666667
7/10/2010,0.084333333,84.33333333
7/11/2010,0.09875,98.75
7/12/2010,0.113166667,113.1666667
7/13/2010,0.127583333,127.5833333
7/14/2010,0.142,142
7/15/2010,0.151,151
7/16/2010,0.16,160
7/17/2010,0.169,169
7/18/2010,0.178,178
7/19/2010,0.187,187
7/20/2010,0.191,191
7/21/2010,0.195,195
7/22/2010,0.192142857,192.1428571
7/23/2010,0.189285714,189.2857143
7/24/2010,0.186428571,186.4285714
7/25/2010,0.183571429,183.5714286
7/26/2010,0.180714286,180.7142857
7/27/2010,0.177857143,177.8571429
7/28/2010,0.175,175
7/29/2010,0.166,166
7/30/2010,0.157,157
7/31/2010,0.148,148
8/1/2010,0.139,139
8/2/2010,0.13,130
8/3/2010,0.131666667,131.6666667
8/4/2010,0.133333333,133.3333333
8/5/2010,0.135,135
8/6/2010,0.132,132
8/7/2010,0.129,129
8/8/2010,0.126,126
8/9/2010,0.123,123
8/10/2010,0.12,120
8/11/2010,0.117,117
8/12/2010,0.1152,115.2
8/13/2010,0.1134,113.4
8/14/2010,0.1116,111.6
8/15/2010,0.1098,109.8
8/16/2010,0.108,108
8/17/2010,0.104,104
8/18/2010,0.1,100
8/19/2010,0.111,111
8/20/2010,0.107833333,107.8333333
8/21/2010,0.104666667,104.6666667
8/22/2010,0.1015,101.5
8/23/2010,0.098333333,98.33333333
8/24/2010,0.095166667,95.16666667
8/25/2010,0.092,92
8/26/2010,0.089857143,89.85714286
8/27/2010,0.087714286,87.71428571
8/28/2010,0.085571429,85.57142857
8/29/2010,0.083428571,83.42857143
8/30/2010,0.081285714,81.28571429
8/31/2010,0.079142857,79.14285714
9/1/2010,0.077,77
9/2/2010,0.076714286,76.71428571
9/3/2010,0.076428571,76.42857143
9/4/2010,0.076142857,76.14285714
9/5/2010,0.075857143,75.85714286
9/6/2010,0.075571429,75.57142857
9/7/2010,0.075285714,75.28571429
9/8/2010,0.075,75
9/9/2010,0.075388889,75.38888889
9/10/2010,0.075777778,75.77777778
9/11/2010,0.076166667,76.16666667
9/12/2010,0.076555556,76.55555556
9/13/2010,0.076944444,76.94444444
9/14/2010,0.077333333,77.33333333
9/15/2010,0.091,91
9/16/2010,0.091571429,91.57142857
9/17/2010,0.092142857,92.14285714
9/18/2010,0.092714286,92.71428571
9/19/2010,0.093285714,93.28571429
9/20/2010,0.093857143,93.85714286
9/21/2010,0.094428571,94.42857143
9/22/2010,0.095,95
9/23/2010,0.0972,97.2
9/24/2010,0.0994,99.4
9/25/2010,0.1016,101.6
9/26/2010,0.1038,103.8
9/27/2010,0.106,106
9/28/2010,0.104,104
9/29/2010,0.102,102
9/30/2010,0.101571429,101.5714286
10/1/2010,0.101142857,101.1428571
10/2/2010,0.100714286,100.7142857
10/3/2010,0.100285714,100.2857143
10/4/2010,0.099857143,99.85714286
10/5/2010,0.099428571,99.42857143
10/6/2010,0.099,99
10/7/2010,0.092,92
10/8/2010,0.085,85
10/9/2010,0.078,78
10/10/2010,0.071,71
10/11/2010,0.064,64
10/12/2010,0.0765,76.5
10/13/2010,0.089,89
10/14/2010,0.088571429,88.57142857
10/15/2010,0.088142857,88.14285714
10/16/2010,0.087714286,87.71428571
10/17/2010,0.087285714,87.28571429
10/18/2010,0.086857143,86.85714286
10/19/2010,0.086428571,86.42857143
10/20/2010,0.086,86
10/21/2010,0.080666667,80.66666667
10/22/2010,0.075333333,75.33333333
10/23/2010,0.07,70
10/24/2010,0.064666667,64.66666667
10/25/2010,0.059333333,59.33333333
10/26/2010,0.054,54
10/27/2010,0.066,66
10/28/2010,0.064125,64.125
10/29/2010,0.06225,62.25
10/30/2010,0.060375,60.375
10/31/2010,0.0585,58.5
11/1/2010,0.056625,56.625
11/2/2010,0.05475,54.75
11/3/2010,0.052875,52.875
11/4/2010,0.051,51
11/5/2010,0.0516,51.6
11/6/2010,0.0522,52.2
11/7/2010,0.0528,52.8
11/8/2010,0.0534,53.4
11/9/2010,0.054,54
11/10/2010,0.054,54
11/11/2010,0.053285714,53.28571429
11/12/2010,0.052571429,52.57142857
11/13/2010,0.051857143,51.85714286
11/14/2010,0.051142857,51.14285714
11/15/2010,0.050428571,50.42857143
11/16/2010,0.049714286,49.71428571
11/17/2010,0.049,49
11/18/2010,0.059,59
11/19/2010,0.057666667,57.66666667
11/20/2010,0.056333333,56.33333333
11/21/2010,0.055,55
11/22/2010,0.053666667,53.66666667
11/23/2010,0.052333333,52.33333333
11/24/2010,0.051,51
11/25/2010,0.049,49
11/26/2010,0.047,47
11/27/2010,0.045,45
11/28/2010,0.043,43
11/29/2010,0.041,41
11/30/2010,0.043,43
12/1/2010,0.044125,44.125
12/2/2010,0.04525,45.25
12/3/2010,0.046375,46.375
12/4/2010,0.0475,47.5
12/5/2010,0.048625,48.625
12/6/2010,0.04975,49.75
12/7/2010,0.050875,50.875
12/8/2010,0.052,52
12/9/2010,0.044,44
12/10/2010,0.043961538,43.96153846
12/11/2010,0.043923077,43.92307692
12/12/2010,0.043884615,43.88461538
12/13/2010,0.043846154,43.84615385
12/14/2010,0.043807692,43.80769231
12/15/2010,0.043769231,43.76923077
12/16/2010,0.043730769,43.73076923
12/17/2010,0.043692308,43.69230769
12/18/2010,0.043653846,43.65384615
12/19/2010,0.043615385,43.61538462
12/20/2010,0.043576923,43.57692308
12/21/2010,0.043538462,43.53846154
12/22/2010,0.0435,43.5
12/23/2010,0.045571429,45.57142857
12/24/2010,0.047642857,47.64285714
12/25/2010,0.049714286,49.71428571
12/26/2010,0.051785714,51.78571429
12/27/2010,0.053857143,53.85714286
12/28/2010,0.055928571,55.92857143
12/29/2010,0.058,58
12/30/2010,0.059428571,59.42857143
12/31/2010,0.060857143,60.85714286
1/1/2011,0.062285714,62.28571429
1/2/2011,0.063714286,63.71428571
1/3/2011,0.065142857,65.14285714
1/4/2011,0.066571429,66.57142857
1/5/2011,0.068,68
1/6/2011,0.062,62
1/7/2011,0.056,56
1/8/2011,0.05,50
1/9/2011,0.044,44
1/10/2011,0.038,38
1/11/2011,0.0465,46.5
1/12/2011,0.055,55
1/13/2011,0.055,55
1/14/2011,0.055,55
1/15/2011,0.055,55
1/16/2011,0.055,55
1/17/2011,0.055,55
1/18/2011,0.055,55
1/19/2011,0.055,55
1/20/2011,0.0512,51.2
1/21/2011,0.0474,47.4
1/22/2011,0.0436,43.6
1/23/2011,0.0398,39.8
1/24/2011,0.036,36
1/25/2011,0.041,41
1/26/2011,0.046,46
1/27/2011,0.046714286,46.71428571
1/28/2011,0.047428571,47.42857143
1/29/2011,0.048142857,48.14285714
1/30/2011,0.048857143,48.85714286
1/31/2011,0.049571429,49.57142857
2/1/2011,0.050285714,50.28571429
2/2/2011,0.051,51
2/3/2011,0.0486,48.6
2/4/2011,0.0462,46.2
2/5/2011,0.0438,43.8
2/6/2011,0.0414,41.4
2/7/2011,0.039,39
2/8/2011,0.041,41
2/9/2011,0.043,43
2/10/2011,0.043642857,43.64285714
2/11/2011,0.044285714,44.28571429
2/12/2011,0.044928571,44.92857143
2/13/2011,0.045571429,45.57142857
2/14/2011,0.046214286,46.21428571
2/15/2011,0.046857143,46.85714286
2/16/2011,0.0475,47.5
2/17/2011,0.044,44
2/18/2011,0.044583333,44.58333333
2/19/2011,0.045166667,45.16666667
2/20/2011,0.04575,45.75
2/21/2011,0.046333333,46.33333333
2/22/2011,0.046916667,46.91666667
2/23/2011,0.0475,47.5
2/24/2011,0.0479375,47.9375
2/25/2011,0.048375,48.375
2/26/2011,0.0488125,48.8125
2/27/2011,0.04925,49.25
2/28/2011,0.0496875,49.6875
3/1/2011,0.050125,50.125
3/2/2011,0.0505625,50.5625
3/3/2011,0.051,51
3/4/2011,0.051291667,51.29166667
3/5/2011,0.051583333,51.58333333
3/6/2011,0.051875,51.875
3/7/2011,0.052166667,52.16666667
3/8/2011,0.052458333,52.45833333
3/9/2011,0.05275,52.75
3/10/2011,0.05453125,54.53125
3/11/2011,0.0563125,56.3125
3/12/2011,0.05809375,58.09375
3/13/2011,0.059875,59.875
3/14/2011,0.06165625,61.65625
3/15/2011,0.0634375,63.4375
3/16/2011,0.06521875,65.21875
3/17/2011,0.067,67
3/18/2011,0.063916667,63.91666667
3/19/2011,0.060833333,60.83333333
3/20/2011,0.05775,57.75
3/21/2011,0.054666667,54.66666667
3/22/2011,0.051583333,51.58333333
3/23/2011,0.0485,48.5
3/24/2011,0.049428571,49.42857143
3/25/2011,0.050357143,50.35714286
3/26/2011,0.051285714,51.28571429
3/27/2011,0.052214286,52.21428571
3/28/2011,0.053142857,53.14285714
3/29/2011,0.054071429,54.07142857
3/30/2011,0.055,55
3/31/2011,0.056714286,56.71428571
4/1/2011,0.058428571,58.42857143
4/2/2011,0.060142857,60.14285714
4/3/2011,0.061857143,61.85714286
4/4/2011,0.063571429,63.57142857
4/5/2011,0.065285714,65.28571429
4/6/2011,0.067,67
4/7/2011,0.066571429,66.57142857
4/8/2011,0.066142857,66.14285714
4/9/2011,0.065714286,65.71428571
4/10/2011,0.065285714,65.28571429
4/11/2011,0.064857143,64.85714286
4/12/2011,0.064428571,64.42857143
4/13/2011,0.064,64
4/14/2011,0.065714286,65.71428571
4/15/2011,0.067428571,67.42857143
4/16/2011,0.069142857,69.14285714
4/17/2011,0.070857143,70.85714286
4/18/2011,0.072571429,72.57142857
4/19/2011,0.074285714,74.28571429
4/20/2011,0.076,76
4/21/2011,0.074571429,74.57142857
4/22/2011,0.073142857,73.14285714
4/23/2011,0.071714286,71.71428571
4/24/2011,0.070285714,70.28571429
4/25/2011,0.068857143,68.85714286
4/26/2011,0.067428571,67.42857143
4/27/2011,0.066,66
4/28/2011,0.066428571,66.42857143
4/29/2011,0.066857143,66.85714286
4/30/2011,0.067285714,67.28571429
5/1/2011,0.067714286,67.71428571
5/2/2011,0.068142857,68.14285714
5/3/2011,0.068571429,68.57142857
5/4/2011,0.069,69
5/5/2011,0.067428571,67.42857143
5/6/2011,0.065857143,65.85714286
5/7/2011,0.064285714,64.28571429
5/8/2011,0.062714286,62.71428571
5/9/2011,0.061142857,61.14285714
5/10/2011,0.059571429,59.57142857
5/11/2011,0.058,58
5/12/2011,0.057928571,57.92857143
5/13/2011,0.057857143,57.85714286
5/14/2011,0.057785714,57.78571429
5/15/2011,0.057714286,57.71428571
5/16/2011,0.057642857,57.64285714
5/17/2011,0.057571429,57.57142857
5/18/2011,0.0575,57.5
5/19/2011,0.056857143,56.85714286
5/20/2011,0.056214286,56.21428571
5/21/2011,0.055571429,55.57142857
5/22/2011,0.054928571,54.92857143
5/23/2011,0.054285714,54.28571429
5/24/2011,0.053642857,53.64285714
5/25/2011,0.053,53
5/26/2011,0.053714286,53.71428571
5/27/2011,0.054428571,54.42857143
5/28/2011,0.055142857,55.14285714
5/29/2011,0.055857143,55.85714286
5/30/2011,0.056571429,56.57142857
5/31/2011,0.057285714,57.28571429
6/1/2011,0.058,58
6/2/2011,0.056357143,56.35714286
6/3/2011,0.054714286,54.71428571
6/4/2011,0.053071429,53.07142857
6/5/2011,0.051428571,51.42857143
6/6/2011,0.049785714,49.78571429
6/7/2011,0.048142857,48.14285714
6/8/2011,0.0465,46.5
6/9/2011,0.045375,45.375
6/10/2011,0.04425,44.25
6/11/2011,0.043125,43.125
6/12/2011,0.042,42
6/13/2011,0.040875,40.875
6/14/2011,0.03975,39.75
6/15/2011,0.038625,38.625
6/16/2011,0.0375,37.5
6/17/2011,0.036375,36.375
6/18/2011,0.03525,35.25
6/19/2011,0.034125,34.125
6/20/2011,0.033,33
6/21/2011,0.035,35
6/22/2011,0.037,37
6/23/2011,0.03775,37.75
6/24/2011,0.0385,38.5
6/25/2011,0.03925,39.25
6/26/2011,0.04,40
6/27/2011,0.04075,40.75
6/28/2011,0.0415,41.5
6/29/2011,0.04225,42.25
6/30/2011,0.043,43
7/1/2011,0.04375,43.75
7/2/2011,0.0445,44.5
7/3/2011,0.04525,45.25
7/4/2011,0.046,46
7/5/2011,0.04675,46.75
7/6/2011,0.0475,47.5
7/7/2011,0.055571429,55.57142857
7/8/2011,0.063642857,63.64285714
7/9/2011,0.071714286,71.71428571
7/10/2011,0.079785714,79.78571429
7/11/2011,0.087857143,87.85714286
7/12/2011,0.095928571,95.92857143
7/13/2011,0.104,104
7/14/2011,0.127071429,127.0714286
7/15/2011,0.150142857,150.1428571
7/16/2011,0.173214286,173.2142857
7/17/2011,0.196285714,196.2857143
7/18/2011,0.219357143,219.3571429
7/19/2011,0.242428571,242.4285714
7/20/2011,0.2655,265.5
7/21/2011,0.265142857,265.1428571
7/22/2011,0.264785714,264.7857143
7/23/2011,0.264428571,264.4285714
7/24/2011,0.264071429,264.0714286
7/25/2011,0.263714286,263.7142857
7/26/2011,0.263357143,263.3571429
7/27/2011,0.263,263
7/28/2011,0.261714286,261.7142857
7/29/2011,0.260428571,260.4285714
7/30/2011,0.259142857,259.1428571
7/31/2011,0.257857143,257.8571429
8/1/2011,0.256571429,256.5714286
8/2/2011,0.255285714,255.2857143
8/3/2011,0.254,254
8/4/2011,0.249571429,249.5714286
8/5/2011,0.245142857,245.1428571
8/6/2011,0.240714286,240.7142857
8/7/2011,0.236285714,236.2857143
8/8/2011,0.231857143,231.8571429
8/9/2011,0.227428571,227.4285714
8/10/2011,0.223,223
8/11/2011,0.216428571,216.4285714
8/12/2011,0.209857143,209.8571429
8/13/2011,0.203285714,203.2857143
8/14/2011,0.196714286,196.7142857
8/15/2011,0.190142857,190.1428571
8/16/2011,0.183571429,183.5714286
8/17/2011,0.177,177
8/18/2011,0.171857143,171.8571429
8/19/2011,0.166714286,166.7142857
8/20/2011,0.161571429,161.5714286
8/21/2011,0.156428571,156.4285714
8/22/2011,0.151285714,151.2857143
8/23/2011,0.146142857,146.1428571
8/24/2011,0.141,141
8/25/2011,0.135,135
8/26/2011,0.129,129
8/27/2011,0.123,123
8/28/2011,0.117,117
8/29/2011,0.111,111
8/30/2011,0.105,105
8/31/2011,0.099,99
9/1/2011,0.097142857,97.14285714
9/2/2011,0.095285714,95.28571429
9/3/2011,0.093428571,93.42857143
9/4/2011,0.091571429,91.57142857
9/5/2011,0.089714286,89.71428571
9/6/2011,0.087857143,87.85714286
9/7/2011,0.086,86
9/8/2011,0.083785714,83.78571429
9/9/2011,0.081571429,81.57142857
9/10/2011,0.079357143,79.35714286
9/11/2011,0.077142857,77.14285714
9/12/2011,0.074928571,74.92857143
9/13/2011,0.072714286,72.71428571
9/14/2011,0.0705,70.5
9/15/2011,0.074714286,74.71428571
9/16/2011,0.078928571,78.92857143
9/17/2011,0.083142857,83.14285714
9/18/2011,0.087357143,87.35714286
9/19/2011,0.091571429,91.57142857
9/20/2011,0.095785714,95.78571429
9/21/2011,0.1,100
9/22/2011,0.099428571,99.42857143
9/23/2011,0.098857143,98.85714286
9/24/2011,0.098285714,98.28571429
9/25/2011,0.097714286,97.71428571
9/26/2011,0.097142857,97.14285714
9/27/2011,0.096571429,96.57142857
9/28/2011,0.096,96
9/29/2011,0.089571429,89.57142857
9/30/2011,0.083142857,83.14285714
10/1/2011,0.076714286,76.71428571
10/2/2011,0.070285714,70.28571429
10/3/2011,0.063857143,63.85714286
10/4/2011,0.057428571,57.42857143
10/5/2011,0.051,51
10/6/2011,0.065642857,65.64285714
10/7/2011,0.080285714,80.28571429
10/8/2011,0.094928571,94.92857143
10/9/2011,0.109571429,109.5714286
10/10/2011,0.124214286,124.2142857
10/11/2011,0.138857143,138.8571429
10/12/2011,0.1535,153.5
10/13/2011,0.152071429,152.0714286
10/14/2011,0.150642857,150.6428571
10/15/2011,0.149214286,149.2142857
10/16/2011,0.147785714,147.7857143
10/17/2011,0.146357143,146.3571429
10/18/2011,0.144928571,144.9285714
10/19/2011,0.1435,143.5
10/20/2011,0.132214286,132.2142857
10/21/2011,0.120928571,120.9285714
10/22/2011,0.109642857,109.6428571
10/23/2011,0.098357143,98.35714286
10/24/2011,0.087071429,87.07142857
10/25/2011,0.075785714,75.78571429
10/26/2011,0.0645,64.5
10/27/2011,0.065714286,65.71428571
10/28/2011,0.066928571,66.92857143
10/29/2011,0.068142857,68.14285714
10/30/2011,0.069357143,69.35714286
10/31/2011,0.070571429,70.57142857
11/1/2011,0.071785714,71.78571429
11/2/2011,0.073,73
11/3/2011,0.0754,75.4
11/4/2011,0.0778,77.8
11/5/2011,0.0802,80.2
11/6/2011,0.0826,82.6
11/7/2011,0.085,85
11/8/2011,0.085,85
11/9/2011,0.085,85
11/10/2011,0.083,83
11/11/2011,0.081,81
11/12/2011,0.079,79
11/13/2011,0.077,77
11/14/2011,0.075,75
11/15/2011,0.073,73
11/16/2011,0.071,71
11/17/2011,0.072333333,72.33333333
11/18/2011,0.073666667,73.66666667
11/19/2011,0.075,75
11/20/2011,0.076333333,76.33333333
11/21/2011,0.077666667,77.66666667
11/22/2011,0.079,79
11/23/2011,0.071,71
11/24/2011,0.072142857,72.14285714
11/25/2011,0.073285714,73.28571429
11/26/2011,0.074428571,74.42857143
11/27/2011,0.075571429,75.57142857
11/28/2011,0.076714286,76.71428571
11/29/2011,0.077857143,77.85714286
11/30/2011,0.079,79
12/1/2011,0.077642857,77.64285714
12/2/2011,0.076285714,76.28571429
12/3/2011,0.074928571,74.92857143
12/4/2011,0.073571429,73.57142857
12/5/2011,0.072214286,72.21428571
12/6/2011,0.070857143,70.85714286
12/7/2011,0.0695,69.5
12/8/2011,0.067714286,67.71428571
12/9/2011,0.065928571,65.92857143
12/10/2011,0.064142857,64.14285714
12/11/2011,0.062357143,62.35714286
12/12/2011,0.060571429,60.57142857
12/13/2011,0.058785714,58.78571429
12/14/2011,0.057,57
12/15/2011,0.056357143,56.35714286
12/16/2011,0.055714286,55.71428571
12/17/2011,0.055071429,55.07142857
12/18/2011,0.054428571,54.42857143
12/19/2011,0.053785714,53.78571429
12/20/2011,0.053142857,53.14285714
12/21/2011,0.0525,52.5
12/22/2011,0.050857143,50.85714286
12/23/2011,0.049214286,49.21428571
12/24/2011,0.047571429,47.57142857
12/25/2011,0.045928571,45.92857143
12/26/2011,0.044285714,44.28571429
12/27/2011,0.042642857,42.64285714
12/28/2011,0.041,41
12/29/2011,0.041714286,41.71428571
12/30/2011,0.042428571,42.42857143
12/31/2011,0.043142857,43.14285714
1/1/2012,0.043857143,43.85714286
1/2/2012,0.044571429,44.57142857
1/3/2012,0.045285714,45.28571429
1/4/2012,0.046,46
1/5/2012,0.046571429,46.57142857
1/6/2012,0.047142857,47.14285714
1/7/2012,0.047714286,47.71428571
1/8/2012,0.048285714,48.28571429
1/9/2012,0.048857143,48.85714286
1/10/2012,0.049428571,49.42857143
1/11/2012,0.05,50
1/12/2012,0.049428571,49.42857143
1/13/2012,0.048857143,48.85714286
1/14/2012,0.048285714,48.28571429
1/15/2012,0.047714286,47.71428571
1/16/2012,0.047142857,47.14285714
1/17/2012,0.046571429,46.57142857
1/18/2012,0.046,46
1/19/2012,0.046,46
1/20/2012,0.046,46
1/21/2012,0.046,46
1/22/2012,0.046,46
1/23/2012,0.046,46
1/24/2012,0.046,46
1/25/2012,0.046,46
1/26/2012,0.044928571,44.92857143
1/27/2012,0.043857143,43.85714286
1/28/2012,0.042785714,42.78571429
1/29/2012,0.041714286,41.71428571
1/30/2012,0.040642857,40.64285714
1/31/2012,0.039571429,39.57142857
2/1/2012,0.0385,38.5
2/2/2012,0.038285714,38.28571429
2/3/2012,0.038071429,38.07142857
2/4/2012,0.037857143,37.85714286
2/5/2012,0.037642857,37.64285714
2/6/2012,0.037428571,37.42857143
2/7/2012,0.037214286,37.21428571
2/8/2012,0.037,37
2/9/2012,0.038214286,38.21428571
2/10/2012,0.039428571,39.42857143
2/11/2012,0.040642857,40.64285714
2/12/2012,0.041857143,41.85714286
2/13/2012,0.043071429,43.07142857
2/14/2012,0.044285714,44.28571429
2/15/2012,0.0455,45.5
2/16/2012,0.045285714,45.28571429
2/17/2012,0.045071429,45.07142857
2/18/2012,0.044857143,44.85714286
2/19/2012,0.044642857,44.64285714
2/20/2012,0.044428571,44.42857143
2/21/2012,0.044214286,44.21428571
2/22/2012,0.044,44
2/23/2012,0.042857143,42.85714286
2/24/2012,0.041714286,41.71428571
2/25/2012,0.040571429,40.57142857
2/26/2012,0.039428571,39.42857143
2/27/2012,0.038285714,38.28571429
2/28/2012,0.037142857,37.14285714
2/29/2012,0.036,36
3/1/2012,0.037285714,37.28571429
3/2/2012,0.038571429,38.57142857
3/3/2012,0.039857143,39.85714286
3/4/2012,0.041142857,41.14285714
3/5/2012,0.042428571,42.42857143
3/6/2012,0.043714286,43.71428571
3/7/2012,0.045,45
3/8/2012,0.045285714,45.28571429
3/9/2012,0.045571429,45.57142857
3/10/2012,0.045857143,45.85714286
3/11/2012,0.046142857,46.14285714
3/12/2012,0.046428571,46.42857143
3/13/2012,0.046714286,46.71428571
3/14/2012,0.047,47
3/15/2012,0.046857143,46.85714286
3/16/2012,0.046714286,46.71428571
3/17/2012,0.046571429,46.57142857
3/18/2012,0.046428571,46.42857143
3/19/2012,0.046285714,46.28571429
3/20/2012,0.046142857,46.14285714
3/21/2012,0.046,46
3/22/2012,0.046642857,46.64285714
3/23/2012,0.047285714,47.28571429
3/24/2012,0.047928571,47.92857143
3/25/2012,0.048571429,48.57142857
3/26/2012,0.049214286,49.21428571
3/27/2012,0.049857143,49.85714286
3/28/2012,0.0505,50.5
3/29/2012,0.050964286,50.96428571
3/30/2012,0.051428571,51.42857143
3/31/2012,0.051892857,51.89285714
4/1/2012,0.052357143,52.35714286
4/2/2012,0.052821429,52.82142857
4/3/2012,0.053285714,53.28571429
4/4/2012,0.05375,53.75
4/5/2012,0.054214286,54.21428571
4/6/2012,0.054678571,54.67857143
4/7/2012,0.055142857,55.14285714
4/8/2012,0.055607143,55.60714286
4/9/2012,0.056071429,56.07142857
4/10/2012,0.056535714,56.53571429
4/11/2012,0.057,57
4/12/2012,0.059857143,59.85714286
4/13/2012,0.062714286,62.71428571
4/14/2012,0.065571429,65.57142857
4/15/2012,0.068428571,68.42857143
4/16/2012,0.071285714,71.28571429
4/17/2012,0.074142857,74.14285714
4/18/2012,0.077,77
4/19/2012,0.075142857,75.14285714
4/20/2012,0.073285714,73.28571429
4/21/2012,0.071428571,71.42857143
4/22/2012,0.069571429,69.57142857
4/23/2012,0.067714286,67.71428571
4/24/2012,0.065857143,65.85714286
4/25/2012,0.064,64
4/26/2012,0.063428571,63.42857143
4/27/2012,0.062857143,62.85714286
4/28/2012,0.062285714,62.28571429
4/29/2012,0.061714286,61.71428571
4/30/2012,0.061142857,61.14285714
5/1/2012,0.060571429,60.57142857
5/2/2012,0.06,60
5/3/2012,0.057857143,57.85714286
5/4/2012,0.055714286,55.71428571
5/5/2012,0.053571429,53.57142857
5/6/2012,0.051428571,51.42857143
5/7/2012,0.049285714,49.28571429
5/8/2012,0.047142857,47.14285714
5/9/2012,0.045,45
5/10/2012,0.045357143,45.35714286
5/11/2012,0.045714286,45.71428571
5/12/2012,0.046071429,46.07142857
5/13/2012,0.046428571,46.42857143
5/14/2012,0.046785714,46.78571429
5/15/2012,0.047142857,47.14285714
5/16/2012,0.0475,47.5
5/17/2012,0.047285714,47.28571429
5/18/2012,0.047071429,47.07142857
5/19/2012,0.046857143,46.85714286
5/20/2012,0.046642857,46.64285714
5/21/2012,0.046428571,46.42857143
5/22/2012,0.046214286,46.21428571
5/23/2012,0.046,46
5/24/2012,0.047428571,47.42857143
5/25/2012,0.048857143,48.85714286
5/26/2012,0.050285714,50.28571429
5/27/2012,0.051714286,51.71428571
5/28/2012,0.053142857,53.14285714
5/29/2012,0.054571429,54.57142857
5/30/2012,0.056,56
5/31/2012,0.055285714,55.28571429
6/1/2012,0.054571429,54.57142857
6/2/2012,0.053857143,53.85714286
6/3/2012,0.053142857,53.14285714
6/4/2012,0.052428571,52.42857143
6/5/2012,0.051714286,51.71428571
6/6/2012,0.051,51
6/7/2012,0.051714286,51.71428571
6/8/2012,0.052428571,52.42857143
6/9/2012,0.053142857,53.14285714
6/10/2012,0.053857143,53.85714286
6/11/2012,0.054571429,54.57142857
6/12/2012,0.055285714,55.28571429
6/13/2012,0.056,56
6/14/2012,0.055571429,55.57142857
6/15/2012,0.055142857,55.14285714
6/16/2012,0.054714286,54.71428571
6/17/2012,0.054285714,54.28571429
6/18/2012,0.053857143,53.85714286
6/19/2012,0.053428571,53.42857143
6/20/2012,0.053,53
6/21/2012,0.056,56
6/22/2012,0.059,59
6/23/2012,0.062,62
6/24/2012,0.065,65
6/25/2012,0.068,68
6/26/2012,0.071,71
6/27/2012,0.074,74
6/28/2012,0.077,77
6/29/2012,0.08,80
6/30/2012,0.083,83
7/1/2012,0.086,86
7/2/2012,0.089,89
7/3/2012,0.092,92
7/4/2012,0.1009375,100.9375
7/5/2012,0.109875,109.875
7/6/2012,0.1188125,118.8125
7/7/2012,0.12775,127.75
7/8/2012,0.1366875,136.6875
7/9/2012,0.145625,145.625
7/10/2012,0.1545625,154.5625
7/11/2012,0.1635,163.5
7/12/2012,0.165142857,165.1428571
7/13/2012,0.166785714,166.7857143
7/14/2012,0.168428571,168.4285714
7/15/2012,0.170071429,170.0714286
7/16/2012,0.171714286,171.7142857
7/17/2012,0.173357143,173.3571429
7/18/2012,0.175,175
7/19/2012,0.171214286,171.2142857
7/20/2012,0.167428571,167.4285714
7/21/2012,0.163642857,163.6428571
7/22/2012,0.159857143,159.8571429
7/23/2012,0.156071429,156.0714286
7/24/2012,0.152285714,152.2857143
7/25/2012,0.1485,148.5
7/26/2012,0.144857143,144.8571429
7/27/2012,0.141214286,141.2142857
7/28/2012,0.137571429,137.5714286
7/29/2012,0.133928571,133.9285714
7/30/2012,0.130285714,130.2857143
7/31/2012,0.126642857,126.6428571
8/1/2012,0.123,123
8/2/2012,0.120238095,120.2380952
8/3/2012,0.11747619,117.4761905
8/4/2012,0.114714286,114.7142857
8/5/2012,0.111952381,111.952381
8/6/2012,0.109190476,109.1904762
8/7/2012,0.106428571,106.4285714
8/8/2012,0.103666667,103.6666667
8/9/2012,0.103714286,103.7142857
8/10/2012,0.103761905,103.7619048
8/11/2012,0.103809524,103.8095238
8/12/2012,0.103857143,103.8571429
